title,doc
カッコウ,明るい林や草原の見通しのよい木や電線などにとまり、よく鳴く。おもに毛虫などの昆虫を食べる。オオヨシキリ、コヨシキリ、モズ、アカモズ、オナガなどの巣に托卵（たくらん）する。カッコウの仲間は、タカ類に似ているが、くちばしや尾がちがう。ツツドリやホトトギスとは、腹のしま模様が細かいので区別することができる。
カダヤシ,日本へは1916年、蚊の幼虫ボウフラを退治する目的で台湾から移入された。メダカが卵生なのに対してこちらは卵胎生（らんたいせい）。水質汚染や塩分に対する抵抗力が強く、各地に移殖放流され繁殖している。産卵期は春～秋。
カタツムリ,陸にすむ巻貝を総称してカタツムリという。日本列島には800種（しゅ）以上が生息しており、あまり移動しないので地域ごとに分化（ぶんか）し、多くの種に分かれている。この図鑑で紹介するカタツムリは柄眼目に属するが、この仲間では外套膜（がいとうまく）に血管が集まって「肺」という構造をつくって陸上生活に適応しており、ふたを持たず雌雄同体（しゆうどうたい）である。2匹が交尾をして互いに精子を交換して繁殖するのが普通。食べ物はおもに落ち葉で、植物の細胞壁（さいぼうへき）の主成分であるセルロースを分解する酵素（こうそ）を持っている。湿った環境を好み、冬眠する時には乾燥期には粘膜で殻口に膜をはって乾燥を防ぐ。写真はオナジマイマイ科（Bradybaenidae）の一種と思われる。
カスザメ,底性で小魚や小動物を食べる。卵胎性（らんたいせい）で、12～4月に約10尾の胎児をもつ。本種はツノザメ・エイ上目に属し、ネズミザメの仲間よりエイ類に近い。皮はヤスリになる。
カジカガエル,山地の清流とそのまわりの森林などにすむ。5～7月が繁殖期で、オスは瀬に突き出た石の上で「フィフィフィ」と鳴いてメスをよぶ。この声はむかしから美しいとされ、和歌によまれたり、声を楽しむために飼育されたりした。水中で抱接（ほうせつ）をし、100～500個くらいの黒かっ色の卵塊（らんかい）を水中の石の下に産む。幼生の口は大きい。
カジカ,日本固有種。河川陸封型の大卵型で大卵を産む。小卵を産むウツセミカジカのほうが体が大きく尾柄が細長い。河川下流域に生息する。金沢のゴリ料理には、カマキリのかわりに養殖カジカが利用されていることが多い。環境省のレッドリストの準絶滅危惧に指定されている。
カササギサイチョウ,中型のサイチョウ。サイチョウ類は地球上に45種いるが、アフリカ大陸に多く、アジアには13種がいる。また、サイチョウ類は、飛ぶときに大きな羽音を出すことで知られる。おもに果実を食べるが、昆虫やトカゲなども食べるようだ。くちばしは大きいが、中空になっていて軽い。樹洞（じゅどう）を巣とし、メスは入り口に自分の糞（ふん）をぬって壁をつくる。オスは、卵がふ化するまでメスのためにえさを運ぶ。
カササギ,尾が長い。頭から背、胸、下腹が黒く、腹と肩は白く目立つ。尾や翼は、金属光沢のある紫色。飛ぶと、翼の先の白い模様が目立つ。九州北部、とくに佐賀平野の農耕地や人里にすむ。小枝を集めて、大きなドーム形の巣を、木や電柱につくる。雑食性で、昆虫や木の実などを食べる。冬には集団で生活する。
カサゴ,浅海に多い茶かっ色のタイプや、やや深い岩礁域に多い赤色みが強いタイプなど体色は変化にとむ。生息数も多く、釣りなどで漁獲され食用にされている。幼魚や若魚はヤギやソフトコーラルにとまって隠れる習性がある。岩場に多いが、砂の上にぽつんといることも。
カゴカキダイ,成魚は5本の黒色縦帯がある。以前はチョウチョウウオの仲間に分類されていたが、現在ではカゴカキダイ科になっている。温帯域の磯（いそ）で普通に見られる。伊豆半島よりなぜか紀伊半島や南房総に多い。稚魚はタイドプールでもよく見られる。
カケス,飛ぶと、翼の白い模様が目立つ。飛び方は、フワフワした感じがする。低山の林にすむ。木の実、とくにドングリなどの植物質をよく食べる。雑食性で、昆虫やトカゲ、カエル、ほかの鳥の卵やひなも食べる。北海道のものは別亜種（あしゅ）のミヤマカケスで、頭や顔が茶色い。
カクレクマノミ,国内でも比較的普通種で、各地のサンゴ礁で見られる。ハタゴイソギンチャクやセンジュイソギンチャクと共生する。一つのイソギンチャクにファミリーで生息していることが多い。繁殖期は夏でイソギンチャクの基部の岩に卵を産みつける。
カギシロスジアオシャク,日本全国の平地から低山地の林の周辺に普通に見られる美しいシャクガ。似た仲間が多いが、その中でも普通に見られ、灯火によく飛来する。幼虫はコナラやクリを食べる。
カエルアンコウ,写真は黄色のタイプで最もよく見られる。頭部背面に擬餌（ぎじ）のついた釣りざおをもっている。茶色のタイプもいるが保護色のせいで、出会う機会は少ない。潮にのって泳ぐこともあるが泳ぎはへたで、海底を歩く。従来の和名はイザリウオであったが、2007年に日本魚類学会でカエルアンコウと改名された。
カイツブリ,尾羽がなく、カモのひなのように見える。カモ類のくちばしは幅が広いが、カイツブリ類のくちばしはとがっている。くちばしのつけ根に、黄白色の模様がある。常に水上で生活しており、巣も水草などで水上につくる。翼が短く、飛ぶことは得意ではない。カモのような水かきはないが、それぞれの足の指にひれがあり、泳ぎや潜水はうまい。
カイチュウ,漢字では「回虫」。卵が食物とともに体内に入ると、小腸でふ化し小腸内の栄養を食べて成長する。雌雄異体（しゆういたい）でメスが大きい。数十年前までは、人の糞便（ふんべん）を野菜などの肥やしに使っていたために、卵のついた生野菜を食べて感染することが多かった。腹痛（ふくつう）や下痢（げり）を引き起こす。
カイコガ,野生のものはいなくて、すべて繭（まゆ）から絹糸をとるために飼育されている。飼育の歴史は古く、少なくとも紀元前2640年には中国で飼育されていたという。現在のカイコガは改良が進み、飛ぶこともできない。カイコガの原種はクワコという種（しゅ）だと考えられている。両種ともクワの葉しか食べない。
カイウサギ,家畜種である。カイウサギとアナウサギは同一種。つまりアンゴラウサギやテーブルウサギなど、カイウサギの全品種はアナウサギからつくられた。バリエーションを含め、その種類は150にもおよぶ。体長は30～60センチメートル、体重は1～4.5キログラム。アナウサギは、古くから食用としてとらえられ、飼育されていた。11～12世紀には修道院での飼育が盛んとなり、本当の意味での家畜化が始まった。現在ではウサギというと、おもに愛玩用か毛皮用だが、家畜化の最初の目的は食用である。
オオジュリン,オスの夏羽（写真）は、頭とのどが黒く、そのあいだのあごの線が白い。首、胸、腹は白。背面は赤かっ色に黒の点がある。メスとオスの冬羽には、うすい茶色のまゆがある。繁殖地では湿原のアシ原、低木の生える草原、湿った牧場などにすむ。オスは低木の上などでさえずる。冬には、川の河口などの広大なアシ原に群れで生活している。アシの茎をむいてえさをさがす。
オオシギダチョウ,体型はキジ類に似ている。飛ぶことができるが、飛翔力は弱い。熱帯雨林の地上を歩きながら、草の種子、果物、落ち葉の下にいる小動物などをさがして食べる。ほかのシギダチョウ類は地上で眠るが、オオシギダチョウは低い枝の上で眠る。昼間は休んでいることが多く、早朝や夕方に活動する。巣は大木の根元などの地上につくり、美しく光沢のある青い卵を3～5個産む。
オオサンショウウオ,おもに山地の渓流にすむ。水から上がることがない。夜行性で、昼間は岸辺の横穴などにひそむ。サワガニやカエル、魚などを食べる。水温が0℃でも活動できる。口には小さいがするどい歯があり、繁殖期のオスは巣穴をめぐってはげしく争う。8～9月に産卵し、卵は300～600個がじゅず状につながっている。オスはふ化まで卵を守る。特別天然記念物。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
オオゴマダラ,日本最大のチョウの一つ。ゆるやかに滑空するような優雅な飛び方をする。成虫の寿命は長く、数カ月生きることも普通。幼虫はガガイモ科のホウライカガミを食べる。ガガイモ科の植物には毒があり、この毒が成虫になっても残っているため、鳥におそわれることは少ないといわれる。
オオコノハムシ,コノハムシの仲間はアジアの熱帯地方に何種かいるが、その中で最も大きいのがオオコノハムシだ。前羽には葉脈のようなすじがあり、平たい体は葉そのものである。葉に似ているのはメスだけで、飛ぶことができない。オスはそれほど葉に似ていないが、飛ぶことができる。メスの個体変異（へんい）ははげしく、一個体一個体、色や模様がちがっている。
オオグンカンドリ,飛んでいる姿は、トビなどのワシタカ類に似ている。尾がツバメのように、深く二叉に分かれている。飛び方も、トビのようにソアリングが多い。熱帯の海洋島で集団繁殖する。魚を主食としているが、とらえるのはへたである。自分のひなに与えるための小魚を飲みこんで運んでいるカツオドリなどをおそい、魚をはき出させて横どりする。
オオクワガタ,少年たちに最も人気のあるクワガタムシで何年も生きる。70ミリメートルをこえる大型のものはとくに珍重される。クヌギやエノキの大木の立ち枯れた部分に産卵する。開発で産卵場所が減ってきたため、個体数は減っている。成虫はクヌギのうろに生息し、夜に出てくるが、おくびょうで見つけてもすぐにうろにもどる。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
オオクチバス（ブラックバス）,北アメリカ南東部原産。1925年赤星鉄馬氏によってアメリカのオレゴン州より芦ノ湖へ移入された。その後、釣り人によって各地の湖沼に放流されて、ほぼ日本全土に拡がった。初夏にオスが産卵床をつくり、メスを誘いこんで産卵する。オスが卵や仔魚（しぎょ）を守る。写真は成魚のオスで、その下にごみのように見えるのが浮遊生活に入った幼魚。
オオキバウスバカミキリ,まるでクワガタムシのような発達した大あごをもつ大型のカミキリムシ。攻撃的で、さわろうとすると、この大あごでかみつこうとする。メスの大あごも大きく、この大あごを使って直径2センチメートルほどもある木の枝をかみ切り、そこに卵を産むという。初期の飛行機の設計家はこのカミキリムシの構造を飛行機の設計のヒントとしたともいわれている。
オオカンガルー,鼻鏡は小さく、鼻の穴のふちにあるだけ。体色は、灰茶色や赤みがかった灰色で、尾の先は黒色。立ち上がると2メートルにもなる。たたかうときは両前足で胸ぐらをとらえ、尾で体を支え、後ろ足でけり上げる。子は育児のうの中で、約8カ月間育てられる。
オオカミウオ,オオカミほど吻（ふん）はとがっていないが、恐ろしげな風貌がオオカミを連想させるのかもしれない。岩礁帯のほか、定置あみの土俵などにも好んですみつく。知床半島のウトロ側での繁殖期は10月中旬頃からで、産卵後、親魚は卵塊（らんかい）を体で巻くようにして守る。
オオカマキリ,カマキリはほかの昆虫をとらえて食べる肉食の昆虫。前足が鎌（かま）のような形である。オオカマキリは草むらや林に最も普通に見られる大型のカマキリ。怒ると羽を広げて威嚇（いかく）する。チョウセンカマキリに似ているが、後ろ羽が紫かっ色なので区別できる。
オオアリクイ,鼻づらが長く、歯はない。尾は大きく長い毛が生え、威嚇（いかく）にも使う。舌は約60センチメートルと細長く、粘液を分泌する。アリの巣をこわし、アリを舌の粘液でつかまえて食べる。昼夜ともに活動する。おそわれると、後ろ足で立ち、大きなつめで反撃する。泳ぎがうまい。子を背負う。
オオアナコンダ,体重がはかられた確実な記録で163キログラム（全長590センチメートルの個体）もあり、最も重い種（しゅ）のヘビ。最長記録は850センチメートルで、その個体の体重は260～350キログラムあったものと思われる。大型個体はみなメスで、オスはずっと小さく、1頭のメスに多数のオスが集まって交尾する。胎生（たいせい）で、75センチメートルもある幼体を50～80頭出産する。アナコンダEunectes属には、本種とキイロアナコンダしかいない。
オオアタマヘビクビ,沼や流れのゆるやかな小川にすむ。首の背面に短い、いぼのようなうろこがある。頭部がひじょうに大きいのは、おもに巻き貝を食べるからだろうと思われる。四肢（しし）のつけ根の内側に大きな突起状のうろこがある。背甲はかっ色から黒かっ色。幼体の甲板には放射状のすじがあることがある。
オオアタマガメ,山地の渓流にすむ。頭部は大きく、こうらに引っこめることができないが、大きなかぶと状のうろこで保護されている。おもに夜間活動し、岩や木によじ登る。尾は長く、ほかのカメとちがって、ものに巻きつけることができる。泳ぐよりも水底を歩くことが多い。陸上を分速8メートルの速さで走ることもある。肉食で貝や魚などを食べる。
オオアカゲラ,アカゲラに似ているが、体が大きく、背の白い模様が細かい。オスと幼鳥の頭は、全体に赤い。胸部のわきには、黒い線がある。アカゲラやアオゲラより深い林にすんでいる。おもに昆虫類を食べるが、ときにはカタツムリ、ムカデなども食べる。北海道から奄美大島（あまみおおしま）まで分布しているが、南のものほど、体の色が濃い。
オウサマペンギン,南極をとりまく亜南極圏の島々にすむ。巣はつくらず、両足の上に卵をのせ、ひだのようになった腹部の皮（抱卵のう）で包みこむ。ふ化するまで約8週間かかる。数千つがいが集団で繁殖し、ふ化したひなだけが集まり、クレイシ（集団保育所）をつくる。親は海で魚をとらえてクレイシにもどり、自分のひなをよび出してえさを与える。
オウゴンオニクワガタ,世界で最も美しく、珍しいクワガタムシの一つ。標高1000メートルをこえる高地の熱帯雨林にすみ、幼虫はカシ類のくち木を食べるといわれる。体はとてもかたく、湿っているときは黒っぽい色だが、乾くといぶした金のような色になる。ほかのクワガタムシ同様、オスどうしたたかうが、大あごが大きくないので、たたかいは大あごどうしではさみ合い、押し合う戦法だ。
オイカワ,従来の分布域のほかに、琵琶湖からの稚アユ放流にまじって各地に広がり、現在では東北地方にまで生息している。産卵期は初夏で、鮮赤色や青緑色の婚姻色に染まったオスが浅瀬でいそがしそうに泳ぎ回ってメスを誘う姿が見られる。渓流釣りの終了後の釣魚として知られる。
エンマコオロギ,日本で一番大型のコオロギ。顔がえんま様と似ているためエンマコオロギという名がつけられた。空き地や畑でコロコロコロリーとすんだ声で鳴く。これはオスがメスをよぶ誘い鳴きである。コロコロコロと鳴くのはなわばりを示す鳴き方。キリキリは争い鳴きだ。成虫になりたては長い後ろ羽があり、よく飛ぶが、しばらくすると後ろ羽は落ちてしまう。
エレガントワラビー,後ろ足と尾が長く、スマートなカンガルーである。午前中に活発に活動する。10頭ほどの小群で活動するが、それが集まって50頭にもなることがある。子は育児のうの中で、約5カ月間育てられる。離乳は生まれてから15カ月後。
エリマキトカゲ,森林の樹上にすむ。首の回りにえりまき状の皮ふかざりがある。この膜は舌骨（ぜっこつ）で支えられていて、敵にあうと広げて威嚇（いかく）する。膜は成長にしたがって大きくなり、成体では直径20センチメートルくらいになる。尾は長く全長の2／3近くある。おもに昆虫を食べ、えさをとるため地上にもおりる。地上を後肢だけで走ることもある。
エリマキキツネザル,体色は白と黒の2色から、赤かっ色、黒色までといろいろある。毛は長く密で、とくに耳からのどにかけて、えりまきのように長い。ほかのキツネザルと異なり、子を木の上の巣に残して採餌（さいじ）に出かける。森林で5頭以内の家族で生活する。昼行性で、果実を食べる。
エラブウミヘビ,沿岸域にすみ、サンゴ礁のリーフのまわりや海岸の洞穴などで見られる。体色は黄色っぽい青色で、かっ色の環状の帯が入る。夜行性で、日中は海岸の岩場に隠れている。魚などを食べる。毒はハブ毒の10倍以上も強いといわれる。岩の割れめに4～5個の卵を産む。沖縄では「イラブー」とよび、くん製を滋養強壮食としている。環境省のレッドリストの絶滅危惧Ⅱ類に指定されている。
エメラルドツリーボア,熱帯雨林の樹上にすむ。幼体は黄色または赤かっ色だが、成体はあざやかな緑色で、白色の斑紋がある。上唇部のうろこのあいだにピットが並ぶ。夜行性で、鳥や哺乳類を食べる。えものをとらえると、枝からぶら下がったまましめ殺す。休むときは、まず尾を木の枝に巻きつけてから胴を枝の左右にふり分け、その中央に頭を置く。
エミュー,オーストラリアの草原や林、砂漠のオアシスなど、広範囲な環境にすむ。体型はダチョウに似るが小型で、足の指はダチョウが2本なのに対して3本である。ダチョウに次いで大きな鳥。飛ぶことはできないが、時速50キロメートルぐらいで走ることができる。雑食性で、バッタなどの昆虫、果物、草の種子などのほか、草の葉や花なども食べる。農作物を食べてしまうこともある。
エボシドリ,木の太い幹や枝を、リスのように走り回るのが特徴。飛ぶのは得意ではなく、はばたき飛行にグライディングを混ぜた飛び方で、木から木へ移動する。エボシドリ類は英名などでツラコーとよばれる。ほかの鳥類にはない緑色のツラコベルディンや赤いツラシンという色素は、その名からつけられた。果実食が中心で、果樹園などでバナナなどの果物を食べることもある。また、昆虫や爬虫類も食べる。
エボシカメレオン,湿度の高い林にすむ。頭に烏帽子（えぼし）のような突起があり、オスの突起は大きい。背中と、のどから腹部にかけてぎざぎざのうろこが並ぶ。体色は緑色で、白やかっ色の斑紋がある。興奮すると体をふくらませてシューシューと音を立て、体色のコントラストも強くなる。一度に20～72個の卵を産む。150～200日でふ化する。
エナガ,全長は約13.5センチメートルあるが、尾が長く、その半分以上は尾の長さである。頭は白く、眼をとおる黒い線がある。北海道のものは線がない。背と下腹は、うす紫色。1年をとおし、群れで生活することが多い。繁殖期にはペアに分かれるが、ヘルパーとよばれるペア以外の個体が、ひなにえさを運んだりする。秋と冬には、エナガを中心とするカラ類の混群をつくる。
エトピリカ,繁殖期には、眼の後ろから黄色いふさのようなかざり羽が出ている。体が黒いのでケイマフリに似ているが、くちばしが太く、赤いので見分けることができる。無人島や岩礁の断崖上部に穴を掘って巣にする。周辺の海上に浮かび、潜水して小魚の群れをとらえる。水中で泳ぐときに使うため、翼は短くて丸く、飛ぶのに適さない。環境省のレッドリストの絶滅危惧ⅠA類に指定されている。
エチゼンクラゲ,東シナ海付近で発生し、対馬暖流（つしまだんりゅう）にのって日本海を北上し、夏から秋に本州の日本海沿岸にやって来る。一部は津軽海峡から太平洋岸に抜け出て、三陸沿岸、さらには銚子（ちょうし）沖にまで達する。日本最大のクラゲで、笠の部分が分厚く食味もよいため、中華料理の食材として利用される。近年大発生することがしばしばで、大量に魚網に入るとその重みで網が破れたり、他の漁獲物が台無しになるなど、漁業者に深刻な被害を与えている。
エダナナフシ,木の枝そっくりな昆虫。前足を伸ばして、枝にぶら下がっていると、枝そのもののように見える。緑色の型と茶色の型がある。
エゾヒグマ,体色は暗かっ色から赤かっ色、金色（きんいろ）、黒色などさまざまである。木のうろや土中に穴を掘り、冬ごもりをする。メスはそのあいだに1～3頭の子を出産する。胸に白い輪があるものと、全身赤かっ色のものとがあるが、前者のほうが大型で、つめが大きいといわれる。
エゾバフンウニ,水産上の重要種で、日本でとれるウニのうち漁獲量が多いものの1つ。ぎっしり詰まった卵巣（らんそう）はとてもおいしいので、市場でも高値で取り引きされる。コンブを食べて育つ。春と秋の繁殖期には岩礁の谷間などに無数に集まることがある。
エゾナキウサギ,シベリア、モンゴル、サハリンに分布するキタナキウサギの亜種（あしゅ）で、北海道にのみ生息。見晴らしのよい岩に登って日光浴をし、あたりを見張る。敵が近づくと「ピチーピチー」と鳴いて仲間に知らせる。冬にそなえ、夫婦で食物の草を貯蔵する。糞食で、夜に軟便を食べる。環境省のレッドリストの準絶滅危惧に指定されている。
エジプトトゲオアガマ,乾燥のはげしい半砂漠地帯などにすむ。太い尾にはとげ状のうろこが輪生（りんせい）する。胴は上下に平たく、顔は丸い。昼行性で、夜や日中の日差しが強いときは地中に掘った深く長い穴の中でじっとしている。幼体は動物質も食べるが、成体はほぼ完全な植物食で、水分も植物からとる。約20個の卵を産む。
ウミヅキチョウチョウウオ,体側中央に目玉模様があり斜めじまがある。普通単独でいることが多いが数尾が群れているときもある。肉食性でサンゴのポリプなどを食べる。幼魚は温帯域にも流れてくるので秋から冬にかけて紀伊半島周辺の内湾のサンゴ礁で見られる。
ウミタナゴ,マタナゴとアカタナゴがいる。マタナゴは銀タナゴといわれ、北方系。アカタナゴ（写真）は伊豆半島などで普通に見られる。胎生（たいせい）の魚で春～初夏にかけて仔魚（しぎょ）を産む。マタナゴは岩礁域に群れるが、アカタナゴはホンダワラなど海藻のしげった岩の周辺に多い。
ウミスズメ,英名spiny boxfish。背中の中央にするどい1本のとげがあるほか、両眼のあいだと体側後方に1対のとげがある。体の断面はほぼ五角形。写真はごく普通の体色だが、色彩は変異（へんい）が多い。若魚では腹面がガラス細工のように半透明で、体内が透けて見える。
ウミウ,ウ類は体が黒く、独特の体型をしている。ヒメウ、チシマウガラスは、小型で首が細いのでわかる。カワウとは、顔の白い部分が角ばっているので区別できる。人が近寄れないような海岸の崖（がけ）に、集団で巣をつくる。海にもぐって魚をつかまえるので、羽毛に脂肪をつけない。岩の上などで翼を広げているのは、ぬれた翼を乾かすためである。
ウミイグアナ,トカゲの中で最も海に適応している。尾は縦に平たく、泳ぐのに適した形をしている。鼻に塩類腺（えんるいせん）があり、よぶんな塩分を出すことができる。近寄ると鼻から分泌液を飛ばす。おもに海藻を食べる。ガラパゴス近海は寒流域なので、海中に入る前後は十分に日光浴をする。エスパニョラ島の亜種（あしゅ）にのみ赤い斑紋がある。
ウマ,家畜種である。品種数は約200。大きさは、ポニーなどの小型のものから、体長2メートルほどの大型のものまで。野生化したものは数十種があり、頭が大きくずんぐりした体形である。ウマの家畜化はおよそ5000年ほど前から始まった。走るのが速いので乗馬に利用されたり、力が強いのでばんばに改良されたりしてきた。また、ポニーのような愛玩用の品種もある。ウマの原種はモウコノウマだと考えられるが、そのモウコノウマも現在では、純粋に野生であるものは絶滅してしまった。
ウナギ,代表的な降下回遊魚で海で産卵する。産卵場は沖縄南方海域。シラスウナギの遡上（そじょう）盛期は冬。透明な魚体からクロコに成長したウナギは川を遡上し、目的の湖沼や小川へとたどりつく。河川生活は5～10数年。夜行性。環境省のレッドリストの絶滅危惧ⅠB類に指定されている。
ウトウ,大きさはケイマフリとほぼ同じだが、オレンジ色のくちばしが太い。繁殖期には、つののような突起がある。体はかっ色で、腹はよごれた感じの白である。無人島や人が近づきにくい断崖上の草地に、穴を掘って巣をつくる。昼間は海上ですごし、夕方になると魚をくわえ、巣にもどる。ウミネコなどに魚を奪われないようにするためだろう。
ウツボ,歯が内側に曲がっているのでかまれると簡単にははずれない。この特徴をうまく利用して、腕にぼろ布を巻いてかみつかせ、捕獲する漁法がある。穴の中にいるときはおとなしいが、体全部を出して泳いでいるときは攻撃的なこともあるので注意を要する。
ウソ,くちばしが短く、頭が大きな感じがする。頭が黒い。オスはのどが赤く、背面や胸、腹がグレー。メスの背面や胸、腹はグレーがかったかっ色。翼に帯がある。亜高山のオオシラビソやコメツガなどの針葉樹の林にすむ。おもに木の上で、ガの幼虫やアブなどを食べる。冬には低山などに下り、サクラやウメ、モモなどの花芽を食べてしまうこともある。
ウズラシギ,小型のシギで足が長い。似たものの多いシギ類だが、黄色い足と頭頂の赤茶色が特徴で見分けることができる。ロシアの北極海沿岸地域で繁殖し、東南アジアからオーストラリアで越冬する。日本へは春と秋に、渡りの途中に立ちよる。田植えしたばかりの水田や、河口近くの干潟などで小動物をとらえて食べる。
ウズラ,ウズラには野生のものと飼育改良されたものがある。外見などからは区別ができないが、採卵用に飼育されているもの、実験用に飼育されているものがある。ウズラが飼育用に改良されたのは日本で、現在では世界各地で飼育されている。江戸時代には鳴き声を楽しむために飼育されていた記録もある。採卵用の飼育は愛知県などが中心である。環境省のレッドリストの絶滅危惧Ⅱ類（野生）に指定されている。
ウスバカミキリ,夜行性のカミキリムシで、夜間、木の上を歩き回り、灯りにもよく飛来する。とても分布の広い種（しゅ）だが、どういうわけか沖縄本島からは見つかっていない。幼虫の食性も広く、針葉樹から広葉樹までいろいろな木の材を食べる。つかまえると、キイキイと音を出す。
ウシガエル,水田や池沼、流れのゆるやかな川の水生植物の多いところにすむ。6～7月頃が繁殖期で、オスはよくひびく「ボーッ」あるいは「ウォー」と聞こえる声で鳴く。600～2万個の卵を産む。オタマジャクシのまま冬をこし、2年かけて成体になる。ザリガニや昆虫、魚、ネズミなどを食べる。日本には大正時代に食用として移入された。
ウシアブ,メスがウシやウマの血を吸う大型のアブ。クヌギなどの樹液にもくる。8月にはとくに数が増える。このころは部屋の中に侵入して人の血を吸うこともある。血を吸われると、あとがとてもかゆい。幼虫は地中の腐植土（ふしょくど）などにすみ、ミミズなどを食べる。
ウシ,家畜種。約200品種あるが、ヨーロッパのこぶのないものと、アジアのこぶのあるものと、大きく二つに分けられる。大きさは、肩高150～180センチメートル、体重0.45～1.8トン。北極圏や南極などの極寒地をのぞき、世界中で飼育されている。ウシの家畜化は、約9000年前の中東から始まったといわれる。当初はそのつのが豊穣（ほうじょう）の象徴とされ、重要視された。のちに使役用にも使われるようになったが、乳製品や食肉用、皮革などに注目されたのは、かなり後である。
ウグイス,全身がオリーブ色がかった茶かっ色。オスはメスより一回り大きいが、色は同じである。似ているセンダイムシクイは、ウグイスより緑色が強い。平地から山地のササのしげった林にすむ。冬には市街地などの公園や庭などにもやってくる。背中の線が水平に近くなる角度でとまり、翼をパッパッと広げる。昆虫を食べ、冬には木の実も食べる。
ウォーターバック,油のようなくさい汗を出す。尻の模様はシンシンウォーターバックと異なり、輪状。水性植物を食べ、水を大量に飲むため、水辺を離れることはない。メスは子とともに数十頭の群れをつくり、若いオスも群れをつくる。成獣のオスはなわばりをつくり、交尾をする。
ウェッデルアザラシ,主食は魚だが、オキアミやイカも食べる。体色は灰色で、背中のほうが黒っぽく、白い斑紋がちらばっている。おとなしい性質で人間を恐れず、1メートルくらいまで近づくことができる。氷の上でペンギンとともに休息する姿がときおり見られる。子は氷の上で生まれるが、灰かっ色をしている。20～ 50万頭生息している。
ウェスタンローランドゴリラ,成獣のオスは、背からももにかけて灰白色になり、頭はでっぱってヘルメット状になる。また、頭の毛が赤茶色をしているものも多い。草や果実、シロアリ、ミミズなどを食べ、樹上にベッドをつくって眠る。前足の甲をついて歩く（ナックルウォーキング）。絶滅が危惧（きぐ）されている。
イヌ,家畜種。各国のケンネルクラブなどで公認されている品種は約200種ほどだが、それ以外を含めると、世界には数百種にのぼる品種がある。人間による品種改良によって、その大きさは、チワワのような小型のものから、体高が1メートルほどもある大型のものまでと、品種によって大きく異なる。骨格や行動などの特徴から、イヌの祖先はオオカミであろうといわれている。狩猟に役立てるため、約1万4000年ほど前から人間が家畜化したらしい。
イトマキヒトデ,五角形の糸巻きのような形をしているのでこの名がある。背面は青色で、不規則な赤色の斑紋がある。温帯域だけでなく北方冷水域にも多く、北海道では積丹半島でも知床半島でもごく普通に見られる。卵巣（らんそう）などにサポニンと言う有毒成分を含むので、ウニ類のように卵巣を食用にはしない。
イットウダイ,温帯域の岩場に生息しており、サンゴ礁域では見られない。テリエビスに似るが縦じまの白線の幅が広い。赤色の魚は深いところでは写真のようにはでな感じには見えず、むしろ目立たない存在だが、水中ライトで照らしてみると明るい色におどろかされる。
イッテンチョウチョウウオ,肉食性でサンゴのポリプなどが主食。ウミトサカやイソバナのあるところで見られる。ペアで見られることも多い。八重山諸島などにも多く普通に見られる。日本近海のものにくらべ、インド洋に生息する個体は全体に黄色みが強く眼をとおる黒帯が細い。
イッスンムカデ,ムカデ類は肉食で昆虫などをつかまえて食べる。ムカデ類のなかでもイッスンムカデは動きが活発で、ガやセミなどの昆虫をおそうこともある。第1胴節の顎肢（がくし）は毒あごで、毒液を出す毒爪（どくづめ）があり、昆虫を麻痺（まひ）させるほか、敵におそわれたときに攻撃する。この種類の毒はそれほど強くないが、人によっては患部がはれ上がることがある。
イチモンジチョウ,羽を開いてとまっていると、前羽と後ろ羽の模様がつながって、1本の白いすじがあるように見えるのでこの名がついた。白い花をよく訪れるほか、動物の糞（ふん）、熟した果実などにもくる。幼虫はスイカズラの葉を食べる。オオイチモンジはより大型の別種で、本州中部の高山と北海道にすむ。
イチゴヤドクガエル,森林の林床（りんしょう）にすむ。体色は赤色のほかにも、オレンジ色、黄色、青色、緑色などがある。ヤドクガエルの仲間は有毒なので、このはでな体色は警告色である。落ち葉の下などに産卵し、オスが先に精子を出し、その上にメスが産卵する。メスはふ化した幼生を背負って植物の葉のつけ根の水たまりなどに運び、無精卵を与えて育てる。
イタヤハマキチョッキリ,カエデ類の葉を巻くとても美しいチョッキリ。とくにイタヤカエデを好み、若い葉に切りこみをいれ、葉が少ししおれるのを待つ。数枚の葉をよせ集めて、口と足を使って、実に器用に葉を巻き上げ、子どものための揺籃（ようらん）をつくる。
イタドリハムシ,テントウムシと似た赤と黒のよく目立つ甲虫だ。成虫、幼虫ともに、イタドリを食べるので、イタドリの葉の上で見つかる。とくに5月頃に多く、イタドリさえあればたいていの場所で、出会うことができる。ハムシの仲間はほとんどの種類が、種類によって決まった植物の葉を食べる。これがハムシの名前の由来だ。
イタセンパラ,タナゴ類としては体がうすく体高が高い。生息域は琵琶湖、淀川水系、富山平野などに限定されている。産卵期は秋で、小型のイシガイに産卵する。この時期、大型のオスは紫紅色の婚姻色になる。種指定の天然記念物。環境省のレッドリストの絶滅危惧ⅠA類に指定されている。
