title,doc
ハマボウフウ,海岸の砂地で、長い根を砂の中に伸ばし、砂が風で飛ぶのをおさえるように葉を広げている。野生のハマボウフウの姿は、植物園などで栽培しているものとは別物のようで、海浜植物本来の力強さがある。若葉は、刺身のつま、若芽は酢の物になる。
ハボタン,花の少ない冬の時期、花壇をいろどるハボタン。原種は江戸時代に渡来した結球しない緑色のキャベツ。それが改良されてはなやかな色のものがつくられた。寒さに強い東京丸葉系、葉のふちが縮んだ名古屋チリメン系、その二つからつくられた大阪丸葉系などがある。
ハハコグサ,雑草といわれる植物でも、近年はあまり見られなくなったものもあるが、ハハコグサはどこにでもある。春の七草でもあり、若い茎や葉を七草がゆにいれるなど野菜として食べられ、地方によっては、ハハコグサの草餅をむかしながらの方法でつくる習慣が残っている。
ハッカ,沼や湿地などの水辺に生える。日本の特産なので、ニホンハッカともよばれる。ハッカは苦味が強くくせのあるにおいがするので、そのまま香料にはならない。しかしメントールの含有量が多く、薬用や食用などいろいろな用途に使われている。
ハス,白亜紀末のハスの化石が発見されており、かつて日本に自生していたようだ。しかし、現在の日本のハスは中国から渡来したもの。鑑賞用として各地の池や沼などで栽培されていて、みごとな花をつける名所もある。野菜の「レンコン」はハスの地下にある根のように見える部分のことだが、植物学的には地下茎。かつてスイレン科とされていたが、近年、DNAの解析の結果、別系統のハス科にする説が有力となった。
ハコベ,どこにでもあり、みずみずしい葉を小鳥やウサギのえさなどにする。春の七草だからといっても、人間の食用にするには少し物足りない。そのかわり、干してくだいたハコベに塩をまぜると、よいハミガキ粉になる。花はおしべが1～7個、花柱は3個ある。
ハゲイトウ,花は小さくあまり目立たないので、夏から秋にかけて赤や黄色に着色する葉を楽しむ。中国名では雁来紅。雁の飛来時期に葉が色づくことからそうよばれているようだ。仲間のケイトウの中には、まさに「鶏頭」にそっくりなトサカケイトウがある。
ハクサントリカブト,トリカブトというと毒草の印象が強いが、花は美しい。仲間の花もみんなよく似ている。主として根に毒が多いようで、その威力は植物の中でも最強クラス。生薬や切り花用として栽培もされているが、けっして食べてはいけない。
ハクサイ,中国北部で、カブなどから育成されたといわれる。日本には120年ほど前に渡来しているが、明治末期までは栽培は一般的ではなかった。それ以後いくつかの品種がつくられ、現在では、春まき、夏まき、秋まきの品種に分けられる。いずれも高品質で病気に強い。
ノゲシ,ヨーロッパ原産で、世界中に広がった帰化植物。日本でも古くに中国からやってきて、畑や道ばたに生えるノゲシは日本の風景にすっかりなじんでいる。日本では食用に使うことはないが、ヨーロッパではサラダにしたり、中国では全草を薬として使っているという。
ノカンゾウ,雑木林のふちや野原に生える。多年草だが、地上部は毎年枯れる。夏になると太くて強い茎を出し、下から順番に二つに分かれた先に花をつけていく。ノカンゾウも仲間のヤブカンゾウも一日花で、朝花が開き夕方にはしぼむ。ユウスゲは夕方に咲く。
ノアザミ,Cirsium（アザミ）属には50種以上ものアザミがあるが、春のアザミはオガサワラアザミとノアザミだけ。高原では8月まで花は咲き、茎が伸びてかなり感じが変わる。花はよく知られる赤紫色のほかに白いものもある。花屋に並ぶのは栽培されたハナアザミ。
ネズミモチ,海沿いの山地に生えるが、公害に強いこともあり公園や高速道路の分離帯にも植えられる。樹皮が灰黒色で、葉は卵形で厚みがある。枝先に小さな白い花をつけた後、1センチメートルほどの紫黒色の果実をつけ、これがネズミの糞（ふん）に似ていることから名がついた。
ネジバナ,野原や湿地、都市の芝生に普通に生える。花期は長いが、春咲きのものと秋咲きの株はちがうようだ。葉の大部分は根生（こんせい）し、1本出た花茎（かけい）の先にらせん状にねじれた花序（かじょ）をつける。ねじれは左巻き、右巻きと両方ある。花は通常淡紅色だが、変化が多い。
ネコヤナギ,水辺を散歩していると、手にとれる高さにかわいい花をつけていることが多い。ヤナギにはたくさんの仲間があるが、みんな同じような花穂（かすい）をつけるのでわかりにくい。イヌコリヤナギは葉のようすから、アカメヤナギは花が大きいことで識別できる。
ネギ,ネギは寒さや暑さ、乾燥に強いため、世界各国で栽培されている。日本でも重要な野菜として夏ネギ型、冬ネギ型、中間型の3種類が生産される。関東、東北などでは下仁田ネギのような白い根深ネギ、関西では九条ネギなどの葉ネギが多くつくられる。
ナンテン,山で自生もしているが、庭で咲いているほうになじみがある。むかしは、手洗いの裏手にナンテンを植えてある家が多く、これはナンテンが「難転」に通じるといわれているからだ。中国では、群れるようすがタケに似ているので「南天竹子」という。
ナツグミ,低山に生える。高い山に生えるものは葉が細いものが多く、別種とされる。葉は、表面が緑色で裏面は茶色の鱗片（りんぺん）におおわれている。初夏になると葉のつけ根にたれ下がるように淡黄色の花が咲く。長さ15ミリメートルほどのだ円形の果実は、甘味があり食べられる。
ナズナ,ナズナの果実を枝から少しはずして耳元でふると、シャラシャラいう音を楽しめる。アブラナ科の果実は種類によっていろいろな形があるが、ナズナの三味線形は独特である。仲間のグンバイナズナは、種名のとおりに果実が軍配の形をしている。
ナス,古くから野菜として日本の各地で栽培され、地方品種ができあがっている。果形によって丸ナス、小丸ナス、卵形ナス、長ナスなどがあるが、現在栽培されているのは一代雑種で長い球形の果実がほとんどである。茎や葉柄（ようへい）は紫色で、とげがあるときもある。
ナシ,現在栽培されているニホンナシは、中国の野生種ヤマナシを改良したものの総称である。おもに、写真の豊水のように果皮がさびたようなかっ色をした赤ナシと、緑色の青ナシに分けられる。近年ではひょうたん形のセイヨウナシも八百屋の店先によく並んでいる。
ドウダンツツジ,山地の岩の上などに生えるが、花や紅葉が美しいので庭や公園にも植えられる。多くの小枝が輪状（りんじょう）に広がり、その先に長い花柄（かへい）をもつつぼ形のスズランのような花をつける。和名は「灯台つつじ」の意味で、枝の分かれ方からついたという。
トマト,日本での食用としての栽培は、明治初期に始まった。それから昭和のはじめにかけては西洋の品種が導入されたが、のちに日本で育成された品種が主流になる。食生活の洋風化からトマトは通年生産されており、最近ではミニトマトに人気がある。
トベラ,暖かい地方の海岸でこんもりとした形に広がり、つるつるの厚い葉をつけて白い花からいい香りがしてきたら、その木はトベラだろう。かつては節分の日、これを扉にはさんで魔よけをしたことから「扉の木」という名がついたらしい。根には臭気がある。
トチノキ,低山の渓流に近い肥沃な地に生えるほか、公園にも植えられている。花穂（かすい）は上を向いていて大きいので、花の季節には遠くからでもトチノキだとわかる。花は蜜源（みつげん）となり、種子は渋をぬいてトチ餅にして食べる地方もある。
トケイソウ,鉢植え栽培のほか、垣根などにもされる。花の形が時計の文字盤のようなのでこの名がある。がくと花びらが同じ色と形なので、10枚花びらがあるように見える。果実は卵くらいの大きさ。仲間のクダモノトケイソウの果実は、パッションフルーツとよばれる。
トウモロコシ,トウモロコシの起源は定かではないが、北米南部から南米にかけて分布する野生種が原種とされている。現在栽培されている品種は、通常よく食べるスイートコーンのほかに、飼料用、ポップコーン用などの用途のちがいや形状などにより8種類に分けられる。
トウガラシ,熱帯地方では多年草または小低木になるが、温帯地方では1年草として育てる。果実は球形から長形まで、品種によっていろいろな大きさや形がある。普通は緑色の果実が熟すと赤色に変わるが、黒紫色や黄色になるものもある。ピーマンも仲間の一つ。
トウカエデ,街路樹や公園でよく見るトウカエデは「唐楓」と書き、台湾や中国に自生する。夏期は地味だが、紅葉の季節には眼をひく。種子についている翼（よく）の広がりぐあいは種類ごとにちがう。直線のように広がったものもあるが、トウカエデの翼は平行。
ツユクサ,道ばたなどいたるところで見かける。葉は、卵形の披針形（ひしんがた）で、毛はなく先がとがる。葉のつけ根から出た花柄（かへい）の先に苞（ほう）があり、花序（かじょ）はこれに包まれている。この苞の形からボウシバナとよばれることもある。果実ははじめは白く、次第に茶色になって割れる。
ツヅミモ,植物プランクトン。2個の細胞がくっついているように見えるが、実は、1つの細胞が中央でくびれている。日本古来の楽器「つづみ」のような形から名づけられている。流れのない淡水にはどこにでもいる、普通種（ふつうしゅ）。ツヅミモ類には多くの種類があり、三日月形のもの、群体（ぐんたい）をつくるもの、そして、糸状の繊維（せんい）でいくつかの細胞がつながるものもある。大量に発生すると、水が緑色になり、なまぐさくなったりすることもある。写真はCosmarium属の一種（しゅ）。
ツタ,山に生えるほかに、観賞用としても栽培される。冬は落葉するので、ナツヅタともよばれる。吸盤のついた巻きひげでほかのものにからみ、街中でも塀（へい）にはわせているのを見かけることがある。花は黄緑色で、しかも小さいので目立たない。
ユズ,古くから栽培され、かんきつ類の調味料として代表的。皮をうすくそぐようにして汁物にいれたり、細く切って煮物に添える。また、冬至にはお風呂にいれてユズ湯にする。主産地は四国地方だが、耐寒性が強いため東北地方でも栽培されている。
ユキヤナギ,川岸の岩壁などに自生する。中国に分布しているが、日本では植えられたものが野生化したと考えられている。花は小さくたくさんつき、ヤナギが雪をかぶったようで美しいのでこの名がある。栽培しやすいため、冬場の切り花としても使われる。
ユキノシタ,沢に面した湿った崖（がけ）などで咲く。庭先にも植えられるが、いつも日かげに植えられていて地味な印象だ。だがよく観察すると、上3枚の花びらは小さく下2枚が長くたれ、黄色と紅色の斑点が細かく配置されていてとてもきれいである。
ヨルガオ,熱帯各地で栽培される。日本には明治はじめに渡来し、垣根や日よけ棚などに植えられる。花は葉のつけ根から出た短い花柄（かへい）に数個つき、白い大きな花はよい香りを放つ。夕方開き、翌朝にはしぼむ。大きな果実の中に白い大粒の種子ができる。
ヨモギ,Artemisia（ヨモギ）属には、それぞれの地域、環境などでたくさんの種類がある。その中でも、ヨモギは最も普通にある植物だ。春には草餅に利用したり、葉についている毛から灸（きゅう）に使う「モグサ」をつくったり、人とのつながりが深い。
ヨシ,河原などに生える。葉の先はするどくとがり、たれ下がる。ヨシ原は、生物たちの密度が濃いところである。ヨシの根元には魚が身を隠し、野鳥たちは巣をつくり、虫たちが飛び回る。最近は護岸工事などでヨシはとり払われ、生物たちのすみかが奪われつづけている。
ラッカセイ,世界各地で、食用や油の原料として栽培されている。栽培品種には、茎が立ち上がるものと低く広がっていくものがある。いずれも開花後、花が地中にもぐりこんで結実するので、落花生の名がついた。2カ月ほどたって、葉が7～8割落ちたころが収穫のめやすだ。
リンドウ,秋の草原をかざる代表的な花。葉は対生（たいせい）し先がとがり、少しざらつく。秋に茎の先や葉のつけ根に花をつける。花は日が当たると開き、かげるとしぼんでしまう。花の色は青紫から紫紅色だが、まれに白い花をつけるものもある。これはシロバナリンドウとよぶ。
リンゴ,明治時代に日本に導入されたセイヨウリンゴ。これをもとに日本で育成された品種が、現在では十数種余り栽培されている。江戸時代にもすでにジリンゴが食用に栽培されていたが、果実が大きく品質のよいセイヨウリンゴにとってかわられた。写真の品種はフジ。
ワラビ,春の代表的な山菜。酸性の日当たりのよい松林などに生える。あく抜きをしたものをおひたしにしたり、塩漬けや干したものを保存食料とする。また、あくが強いことから体によくないとされたり、一方、民間薬として治療に使うところもある。
ワタ,晩秋に、ドライフラワーのように白い綿がはじけるとわかるが、花の時期はワタだとは予想もつかない。栽培されるワタには起源が異なる種類がいくつかあるが、日本の在来種は、アジアメンの中のシロバナワタの系統とされている。
ワサビ,山の清流を利用したワサビ田に見られるように、涼しく水のよい場所でなければ育たない。砂利の多い場所だと根は大きく、泥質の場所に生えるものは根が小さいようだ。葉もつぼみをつけた花も辛味があっておいしい。さっと湯をとおすくらいに調理するのがコツ。
ワカメ,重要な食用藻類であるワカメは、熱を加えると緑色に変わるが、生きている時には写真のように褐色である。ワカメの特徴は茎の根元に輪のように突起が出ていることで、「ミミ」とか「メカブ」とかよばれる。これを細かくきざんで熱湯を注ぐと、粘り気が出て美味である。生のワカメは長期保存ができないので塩蔵品や乾燥品が流通している。近年、養殖（ようしょく）も盛んになっている。
