title,doc
囲碁棋士（いごきし）,プロの囲碁棋士になるのはきびしい。まず、男女とも14歳までに、日本棋院のプロ棋士養成機関の「院生」とならなければならない。地元で、「天才」とか「神童」と呼ばれてきた少年少女が「院生」として研修を重ね、そのなかの上位者十数名のみがプロ試験の受験資格を持ち、満18歳までに合格して、はじめてプロの棋士になることができる。
あん摩マッサージ指圧師,癒しブームのなか、大流行しているマッサージ。そのなかでも国家資格として認定されているのが、あん摩マッサージ指圧師だ。肩こりや腰痛、疲れなど身体の不調を持つ人に対して、あん摩やマッサージ、指圧を行う。あん摩マッサージ指圧師になるためには、国が指定した学校あるいは養成機関で3年以上勉強し、国家試験を受ける。ただしこの試験は学科試験だけなので、合格率も比較的高い。また、試験の科目が重複していることから、はり師ときゅう師の資格もあわせて取る人もいるようだ。あん摩マッサージ指圧師の資格を取得すると、まず治療院などに勤務して、治療経験を積み、その後独立する人が多い。自分の腕や顧客層、立地などの条件によっては、高収入を得ることも。
アンティークショップ,アンティークショップとは西洋の骨董品を扱う店のこと。アンティークは作られて100年以上たつものをいうのに対し、100年に満たない骨董品をビンテージといい、近年、人気がある。個人経営の店が多く、はじめはアルバイトとして入るのが一般的だ。接客業に必要なマナーが重視される。
暗号作成者,暗号は、受信者以外に知られることのないよう、秘密裏に情報を伝えるための特殊なメッセージである。古くからさまざまな方法と目的のために使われてきた。たとえば『ガリア戦記』に、著者であるユリウス・カエサルは、部下あてのメッセージを暗号で送ったという記述を残している。
海女・海士（あま）,潜水によって海中の魚介類（アワビ、サザエ、トコブシ、ウニ、ナマコなど）や海藻、真珠を採取する。皮下脂肪が多いといった体質的な理由などから女性が多い仕事だったが、近年はウェットスーツの普及により男性（海士）も増えている。地元の漁業協同組合に入る必要があるため、近辺で育った人間であるか、結婚などでその地域の住人の家族になっていることが必要。
アパレルメーカーで働く,アパレルメーカーには、洋服やアクセサリー、靴や帽子、素材となるテキスタイルをつくり出す「デザイン・制作部門」、デザイナーと連携をとりながら商品を売るための戦略をたてる「企画・管理部門」、でき上がった商品を消費者に販売する「販売部門」がある。それぞれの仕事内容は以下の通り。●デザイン・制作部門デザイナー流行や消費動向、ブランドイメージなどをもとに、洋服やアクセサリー、テキスタイルなどをデザインするパタンナーデザイナーが描いたデザイン画を型紙（パターン）にするマーカーパタンナーが作ったマスターパターンをもとに、布地に型をいれるグレーダー各サイズ別の型紙をつくるカッター型紙にそって、布を裁断するソーイングスタッフ布を縫製して、立体的な作品を縫い上げるヒューマンエンジニアスポーツウェア、下着などをデザインする場合、人間工学的な観点からの考慮を加える●企画・管理部門マーチャンダイザー企画からデザイン、生産、販売まで全体を把握し、商品の品揃えをするディストリビューターバイヤーやマーチャンダイザーが集めてきた商品を各店舗に配分するビジュアルマーチャンダイザーわかりやすく、見やすく、選びやすく、美しくかつ印象的に、商品のディスプレイやプレゼンテーションを考えるセールスマネージャー制作した商品を販売するために、営業活動をするプロダクトマネージャー商品の品質を維持しながら、原価・行程の管理を行い、より効率的な手順を考えるマーケティングディレクターマーケットや消費者の動向を調査・分析し、自社の戦略に反映する●販売部門ファッションアドバイザー店舗で、接客および商品の販売を行うショップマスター／ショップマネージャー店長。各店舗の経営責任者バイヤー買い付け・商品仕入れを担当するセールスインストラクター社員や販売員の教育・指導を担当するストアプランナーブランドや店の個性にあった店舗づくり、サービス、ディスプレイを考慮するプレス雑誌やテレビなどマスコミに商品をPRし、商品の貸し出しなどを行う一見とても華やかに見えるアパレル業界だが、実は毎日の仕事はとても地味なものだ。また好況・不況の風を直接受ける業界でもあり、最近では中国や韓国からの輸入増加によって打撃を受けている。まずこうした厳しい現実を頭においておきたい。アパレルの仕事の基本は、衣服を着る人への思いやりと衣服への愛情。そのうえで、オリジナルな創造性、自分のアイデアを現実のものにできる知識と技術、構成力がある人材が求められる。またいろいろな職種のスタッフが共同で作業を行うため、コミュニケーション力や協調性、豊富な人脈、プレゼンテーション力、積極的な行動力なども必要だ。またファッションも国際化の時代。海外留学でファッションを学んだり、海外や外資系のアパレルメーカーで働く人も少なくない。英語やフランス語、イタリア語など、語学力を磨いておくと、いずれ武器になる。
アニメーター,テレビで放映されているアニメのほとんどでは1秒間に24枚の絵が必要となる。アニメーターの仕事は、これらの絵を描くことだ。一緒くたにされているが、アニメーターには、ラフを描く「原画マン」と、ラフをきれいに描き直し、少しずつポーズを変えた絵を描き動いて見えるようにする「動画マン」がいる。これらがいわゆるアニメーターの仕事だ。もっとも大事なものはさまざまな角度からいろいろなものを描くことができるデッサン力。そのため学校で学ぶならアニメの専門学校より美術系の大学などデッサン力を身につけられるところのほうが良いともいわれている。1日に10時間から15時間くらい働くこともざらにあり、徹夜も多いなど労働条件は厳しい。世界のアニメ作品のうち約6割が日本で制作され、その中の約7割は東京で作られている。そのため世界に通用するアニメーターを目指すなら東京で働いたほうがよいということになる。フリーランスとして作品ごとに契約を結び仕事をするか、作画の会社やアニメ制作会社に契約社員として所属している場合が多い。最初からフリーになるのはまず無理で、現場で訓練を積んでからでないと独立はできない。
アニマルセラピスト,犬や猫、ウサギ、鳥などを使って、自閉症の子供や痴呆症のお年寄り、障害者などのリハビリテーションやリラクゼーションに役立てる。欧米の医療現場ですでに一般的な治療方法として普及しているが、現在日本ではボランティア活動が一般的で、スタッフが犬や猫などを老人ホームや病院に連れて行き、お年寄りや障害者に動物との触れ合いの場を提供し、生きる力や自立心、積極性などを持ってもらうことを目的として活動している。
アナウンサー,どこまでがアナウンサーの仕事なのかが曖昧になっているが、基本はテレビ番組やラジオ番組で、原稿を読むなど情報を伝える係。やがて人気が出ると、番組の司会をしたり、タレントに近い仕事もするようになる。各局とも一般職とは別に採用をするが、キー局で年に数人、地方局ではゼロのところもあるなど、門は狭い。これだけ門が狭いとアナウンス技術で選抜をするのは到底不可能で、運も容貌も十分関係してくる。ただし放送局や番組の数自体が増えた結果、プロダクションなどから、社員としてではなく、番組単位で司会などに採用されるケースが増えている。
アクチュアリー,保険会社に所属して保険料を設定し、新しい商品プランをつくる。たとえば生命保険の場合、社会の死亡率や事故の発生率を分析して、客の負担になりすぎず、保険会社の運営に適当な料金を導き出す。また信託銀行などに勤務し、企業の実績や収支などを計算して、企業年金を考えるのも主要な役割。
アウトドアスポーツ・インストラクター,アウトドアといっても種類は多い。代表的なものに、ロッククライミングやマウンテンバイク、カヌーやラフティングなどがある。インストラクターの資格はさまざまな団体や協会が発行しているが、統一的なものはほとんどない。
釣りエサ養殖,海釣りのエサとしてゴカイやイワムシ、川釣りのエサとしてミミズなどを養殖し、釣具店などに販売する。ゴカイは高級エサとして人気だが、天然物が少なくなり、韓国から輸入されるアオゴカイなどの輸入物が増えている。養殖技術が確立しているイワムシの場合、まず半年ほどかけて干潟で稚虫を飼育、海面に移して1年間ほどかけて成虫に育てる。
伝統工芸（そのほか）,全国各地には、このほかにもたとえば、鹿で作る革鞄・甲州印伝（山梨県）や江戸つまみ簪（東京都）などのたくさんの伝統工芸品がある。また、郷土民芸や上記の製品をつくるために使われる道具にも伝統工芸品がある。たとえば、染織には型染めと呼ばれる染めの手法があるが、この手法には型紙という柄や文様を描いたものが使われている。
南極観測隊員,南極の昭和基地に越冬滞在して気象などの観測活動を行う。日本は、1957～58年の地球観測年に合わせて南極観測隊を派遣し、57年にオングル島に建設した昭和基地をベースに、オーロラ、宇宙線、気象、地形、氷河などを継続して観測してきている。現在までの派遣は43次に及び、地球環境の破壊を予感させるオゾンホールの発見は、日本の観測隊の成果。
人形使い,人形劇の人形を操る。人形の操り方には、人形の上から糸を用いて操るマリオネットと、人形の下から手を入れて操る「差し上げ使い」がある。ピノッキオはマリオネットで、日本の古典芸能、文楽は1つの人形を2、3人で操る「差し上げ使い」。人形劇団で研修生として学び、人形使いとなっていくのが一般的。研修生のときには、入所金や授業料を納めて学ぶという場合が多い。
ネガ編集,編集・エディターの作業にしたがって、フィルムのネガを編集する。テレビドラマの撮影がビデオカメラになり、コンピュータを使ったエディティングシステムが一般的になったため、ネガ編集者は仕事を失って廃業することが多くなった。
能面・神楽（かぐら）面,能面は能楽の芸術性を盛り込んだ様式が、桃山時代にほぼ完成された。その数はざっと200種類はあるという。ちなみにこれは、神、男、女、狂（きょう）、鬼に大きく分けることができる。以後「本面写し」という、既成の能面を模写する方法で制作されるようになった。これは独創が許されなくなったということである。そのため、民俗芸能の神楽のために独創性のある面が作られるようになったという。
PA（音響）,舞台監督や出演者と相談して、コンサートの、聴衆に向けた音響を整える。出演者が自分の声や演奏を聞けるようにステージ上の音を整えるのは、モニターPAと呼ばれる。音響機材の搬入、セッティング、整音操作、撤去までがPAの仕事である。ライブコンサートに限らず、オペラ、演劇、ファッションショー、レビュー、テーマパークのイベントなど、カバーする仕事の範囲は広い。コミュニケーションスキル、音感、優れた聴力、体力などに加えて、複雑なワイヤリング（電気楽器やマイクやアンプなどの配線）を行うので電気的な知識も必要で、搬入・撤去のために運転免許は不可欠。専門学校にはPAになるためのカリキュラムがあるが、音響会社でアルバイトをしながら、経験を積んでプロになるケースが多い。国家技能検定として、舞台機構調整技能士検定・舞台音響調整作業技能検定があるが、この資格は現場ではほとんど役に立たない。ただし、公共の施設などで働く場合には、この資格取得が条件となることがある。
ペンション経営,主に家族で経営されている小規模な宿泊施設がペンション。宿泊者数も少ないため、それぞれの客にあった家庭的なもてなしをすることができるが、予約を取るための宣伝からベッドメイク、食材の仕入れ、調理まですべてがオーナーの仕事となる。衛生管理者と防火担当責任者の資格取得が必要であるが、講習会に参加することで容易に取得できる。
盆栽職人,マツやサツキなどの木を、植木鉢のなかで、自然に育った木の形に仕立てあげる。枝ぶりなどを整えながら木々を育てるにはとにかく時間がかかるので、何よりも根気が必要。愛好家たちが集まっている日本盆栽協会などが全国で行っている盆栽展を見て、目を養うことも大事だ。盆栽職人になるためには、盆栽園などで親方について修業をするのが一般的。修業期間の収入は非常に少ない。
マーシャラー,空港の滑走路に着陸した旅客機をスポット（駐機場）へ導くなど、空港内で航空機を適切な位置まで誘導する。コックピット内のパイロットは停止位置が見えないため、リフトの上からパドルで、旋回・直進・徐行・停止の合図を送り誘導する。航空機は基本的にバックできないため、停止位置が大きくずれたときにはトーイングカーで牽引もする。離陸する航空機の誘導も行う。資格は必要ない。各航空会社の関連会社が担当しているので、空港サービス科のある専門学校を卒業して、就職するのが一般的。航空の知識を学び、専門の訓練を受けて社内試験に合格すること。成田空港のB滑走路ができたため、小型国内線の就航や海外航空会社の増便、新規乗り入れなど、発着枠が1.5倍になる見込みで、地上スタッフの拡充が図られる。最近は、女性の進出も多い。
ミュージシャン,ポップミュージックのソロ歌手やバンドが、レコーディングやライブコンサートをするときに、伴奏する。作曲や編曲をすることもある。楽譜が読めることが最低条件で、高い演奏能力が求められる。フリーで仕事をする人もいれば、「インペグ」と呼ばれるミュージシャン斡旋業者に登録しているケースもある。鍵盤楽器・弦楽器・管楽器奏者は、音楽大学などで専門教育を受けるのが一般的。エレクトリックギターやベースなどの電気楽器、パーカッションなどは、必ずしも専門教育の必要はないが、たとえばラテンパーカッションなどでは海外の本場で演奏経験があるとか、有名ミュージシャンと一緒にバンドを組んでいたとか、音楽的な知識や体験が豊富だとか、成功するためにはそういった付加価値が求められる。どの楽器も競争はかなり激しいので、卓越した演奏能力と同時に、コミュニケーション能力も重要で、良い人的ネットワークを持っているほうが有利である。
ムービーカメラマン（撮影技師）,映画撮影の花形。ムービーカメラで、すべてのシーンをフィルムに記録する。ビデオ全盛時にあって、フィルムだけが持つ光と影の濃淡を表現できる映画のカメラマンは減ったといわれているが、CF出身者、あるいはVシネマやミュージックビデオの需要が多かった時期に若くしてムービーカメラを回した人など、若くて優秀なカメラマンはむしろ増えているのが現状。映画のカメラマンになる方法は、映像関係の専門学校を出て、映画・映像・CF制作会社に入って、撮影助手として修業を積むか、フリーのカメラマンの門を叩いて、助手になるなどがある。最近の傾向としては、たとえ8mm映画や個人ビデオの作品でも、フィルムフェスティバルに応募したりして、監督やプロデューサーの目にとまったり、注目される作品を撮れば、若いカメラマンにチャンスが与えられることもある。しかし、そういった例はあくまでごくわずかである。海外の映画学校に行ったり、海外で経験を積む人も増えつつある。アメリカなどでは、撮影監督（Director of Photography：DOP、D.P）と呼ばれ、ライティングを含めた絵作りのすべてを担当する。
メディカルスタッフ,スポーツ選手の健康管理を中心にトレーニングにたずさわる。事故やけがを防止し、選手、コーチ、そして医師との間の橋渡しをする。チームに所属したり契約を結んだりすることが多いが、野球やサッカーなどの一流選手個人につくこともある。またトレーナー派遣会社に所属する人もいる。
モデルガン製造,火薬をつめ爆発音を楽しみ、本物そっくりの構造を味わうためのモデルガンの製造は、いかに本物らしく再現できるかにかかっており、オリジナリティが必要とされることはない。以前は写真から本物の構造を推測して造っていたが、発射機能を除去した「無可動実銃」が入手可能になったため、よりリアリティーがあるガンが作られている。
模型店経営,模型遊びは、以前は男の子なら誰もが一度は通る道だったが、むしろ完成品として売られるフィギュアに人気がうつり、多くの模型店はアニメや映画のキャラクター・フィギュアも取り扱うようになった。ただし、個々のパーツを丹念に組み合わせ、塗装する楽しみは変わりがないものであるし、腕を磨いた人たちの完成品の質は高く、大量生産のフィギュアに勝る。
木工芸,原始時代から制作されてきたが、木材の特色を表現する、日本独自の木工芸の感覚が形成されたのは、平安時代以後。茶の湯の流行により、日常生活用品の木工芸品の美しさが注目され、江戸時代には各地で特色ある製品が作られるようになった。その素材は、クワ・ケヤキ・カキなどの硬木、スギ・ヒノキ・キリなどの軟木、シダンほか南方の輸入材などを指す唐木に分類することができる。一方技法は、指物、刳物（くりもの）、彫物、挽物（ひきもの）、曲物（まげもの）に大別でき、その分野ごとに異なった素材と技術が用いられる。たとえば指物は、釘を使わずに凹凸を組み合わせていく技法である。室町時代に大工職人から派生して専門の職人が誕生し、茶道の発展とともに、調度類と茶道用品に分かれた。また木工技術は、仏壇や建築などでも使われている。産地：樺細工（秋田県）・江戸指物（東京都）・箱根寄木細工（神奈川県）・加茂桐箪笥（新潟県）・南木曾ろくろ細工（長野県）・大阪欄間（大阪府）・紀州箪笥（和歌山県）など
ドローイング・SFXイラストレーター,コンピュータが使えなかったころのSFXクリエーターたちは、まず絵を描くことから始めた。今でも、想像力を駆使して未知の世界を描く画家たちは、SFXの製作に欠かすことができない。まず画家が、監督と相談しながら、エイリアンや怪物や恐竜や猛獣や宇宙や竜巻や大洪水や戦場や大爆発の絵を描く。その絵をもとにして、SFXの全体プランが考えられることが多い。
独立時計師,企業などに所属せず、クォーツを使わない時計製作や修理の高度な技術を持つ職人。チームを組んで時計製作をする人や細かな部品からすべて自作する人まで、その形態はさまざまだ。日本の時計師は時計メーカーに就職している人が多い。これは独立して時計製作を行うには、相当な年数の修業が必要であるということの表れである。
盲導犬訓練士,盲導犬は国家公安委員会が指定した協会の訓練を受けた犬と決められており、盲導犬訓練士になるには、いずれかの協会に就職して、少なくても3年ほどの研修期間を経て認定を受けなければならない。さらに2年間の研修を積んで盲導犬歩行指導員になって初めて、ユーザーとの共同訓練を行うことができる。
珍しい虫の養殖,コオロギ、ミルワームから、果ては巨大なムカデやヤスデ、ゴキブリに至るまで、珍しい虫を養殖して販売する。多くは熱帯魚などの生き餌にすることが目的であるが、より人の飼っていないような生き物を飼いたい、危険な生き物を飼ってみたいという一部のマニアのための需要もごくわずかではあるが存在する。
メイクアップアーティスト,モデルやタレント、俳優のメイクを手がけるのがメイクアップアーティスト。活躍の場はテレビや映画、雑誌、CM、ファッションショー、コンサート、演劇などで、業界ではよく「メイクさん」と親しみを込めて呼ばれる。化粧品や肌などの知識に加えて、求められるイメージにそったメイクができる応用力や、長時間かかる仕事に持ちこたえられる体力もいる。メイクアップアーティストになるためには、専門学校や短期大学にあるメイクアップアーティストコースで学び、美容専門プロダクションやメイクアップ専門会社などに所属する。経験を積んでからは、フリーとして活躍する人も多い。また、化粧品メーカーや結婚式場、美容室などでメイクを担当したり、ビューティーカウンセラーをするケースもある。最近ではヘアやネイルまで総合的に手がける人も増えてきており、美容師の資格があるとより有利だ。ちょっと変わったところでは、特殊メイクを専門とするメイクアップアーティストもいる。
パークレンジャー,環境省が全国11カ所に設置している国立公園・野生生物事務所に所属し、国立公園内で行われる開発に対して事業者に指導を行ったり、自然や環境を保護をするための調査や企画を行う。正式名称を国立公園管理官といい、環境省の自然保護局で働く技術系の国家公務員であるため、人事院の行う国家公務員試験に合格することが必要で、現在の数は200名程度。通常2、3年で異動があり、北は北海道から南は沖縄まで、どこの国立公園に配属になるかはまったくわからない。パークレンジャーは国立公園の自然を守るのになくてはならない存在であり、環境に対する強い関心と、高い志が必要とされる。
パン職人,パン職人の仕事はとてもハードで、朝は早く、ほとんどが力仕事と立ち仕事。パンとパン作りが好きでなければ続けるのはむずかしいだろう。種類によって原料の配分や製造方法が異なるパンについてのさまざまな知識はもちろん、流行をいち早く察知し、自らの感性で新しいパンを考案するオリジナリティーも求められる。製パンの知識と技術を習得するためには、すぐにでもパン屋に勤めて修業するか、専門学校で1、2年の勉強をしてからパン屋に勤める。体力的にはきついがパン屋に勤めながら、夜間専門学校で学ぶ方法もある。修業先のパン屋選びは大事だ。規模が大きいパン屋ならば就業環境はしっかりしているだろう。しかし、規模が大きいほど、仕事が部署ごとに分担されるので、全体の仕事の流れがつかみにくい。独立してパン屋を開きたいならば、長時間労働も覚悟の上で、中・小規模の店へ飛び込むのもいいだろう。
プロスポーツ選手,「どうやったらなれるか」などというマニュアルはあまり意味がないので、どういったプロがいるのかだけを記す。ただし「プロ」という概念が種目によって違うことには注意が必要。野球やサッカーのように、所属するチームから報酬を得られる人をプロという場合もあるし、最低基準としてプロの資格を設けている種目もある。サッカープロの数は約800人。Jリーグのチームによるスカウト及びテスト。契約により基本給、出場給、特別給を得る。ゴルフプロテスト合格者は約2000人。ただし試合の賞金だけで暮らせるのはごく一部。多くは企業と契約したり、レッスンプロなどほかの仕事もしている。野球約700人。プロ野球球団によるスカウト及びドラフト。契約金プラス年俸制。テニスプロ登録者は約200人。ただし試合の賞金だけで暮らせるのはごく一部。プロレス＆格闘技約100人。各団体へ入門し、そこから報酬を得る。大会の賞金なども。ボクシングプロテスト合格者は約3400人。ただしファイトマネーだけで生活できるのはごく一部。大相撲約60人。部屋へ入門し、そこから番付を上がっていく。十両以上は相撲協会からの給料制。それ以外に賞金や懸賞金も。モータースポーツ出場できるレースのカテゴリーによる資格はあるが、プロとしての資格は特にない。所属するチームから報酬を得ることが多く、レース活動で生活ができるのは2輪、4輪合わせて20～40人。スキー、スケートなどウィンタースポーツプロ登録者は約200人。マリンスポーツプロ登録者は約500人。競馬約900人。中央競馬の騎手になるには競馬学校に入学、在学中に免許を取得。地方競馬の場合は試験を受ける。収入は出走ごとの騎乗手当、賞金、厩舎に所属する場合はそこからの契約料からなる。競輪約4300人。日本競輪学校に入学、選手資格試験を受ける。賞金及び出場手当が出る。競艇約1500人。やまと競艇学校に入学、卒業後登録試験を受ける。賞金及び出走手当が出る。ボウリングプロ登録者は約600人。賞金のほか、レッスン指導料や企業との契約金を得る。上記以外の多くの種目では、これまでは企業が支える実業団というシステムをとってきた。実業団の選手は、主としてスポーツをすることで企業から報酬を得ているという意味ではプロだが、立場的にはアマチュアであるとされた。だが世界的にプロとアマを分ける意味がなくなってきたこと、日本企業の体力が衰えて実業団から手を引くところが増えてきたこと、などから、こうしたシステムは崩壊の危機に瀕している。まだごくわずかだが、陸上や水泳といった、かつてはアマチュアリズムの牙城といわれた種目からも、プロ宣言をするトップ選手が現れている。
プレス工,プレス機器を使って、金属板などを加工・成型する。大きなものでは自動車のドアや屋根、小さなものではカメラの部品などを作る。自動車産業、電気・通信機器産業などいろいろな産業を支えている仕事だ。会社や工場によって規模が大きく違い、収入の差も激しい。しかし一般的に従業者数30人以下という小規模な工場や会社が多いのが特徴だ。
プリンター,芸術家の指示に従って、リトグラフ、シルクスクリーンなどの版画を刷る。美術系大学で版画を学んだり、工房に弟子入りしてこの仕事につく人が一般的。アーティストと適切なやりとりが必要で、また紙の選択やインクの調合の微細な違いが作品に反映されるので、この仕事には精神面・作業面ともに繊細さが求められる。また画材や手法に対する研究や技術を保つ努力も必要である。
プラントハンター,オレンジやレモンは北西ヨーロッパの貴族にとってあこがれの樹木だった。イタリアやスペインからアルプスを越えて運ばれ、夏の間だけ北西ヨーロッパの貴族の庭を彩った。イギリス人が、ヨーロッパ大陸に派遣され、サクランボやオレンジ、アネモネ、チューリップなどを購入したのが、プラントハンティングの起源だといわれている。
プラモデル製造,プラモデルはメーカーでは工場に発注して大量生産を行っている。ここに就職した場合は、プラモデルをつくっているという実感を味わうには、企画や設計の部門に配属されることだ。そうすると自社で充実させたい模型や新たに切り開きたいジャンルの商品を企画し、ときに図面を引くことができる。また、発売されているキットを塗装もしてリアルに完成させる、モデラー（フィニッシャー）という職業もある。
プラネタリウムで働く,科学館や博物館のプラネタリウムで、宇宙や天体についての解説をする。プラネタリアンと呼ばれている。館内で放映する番組の制作も仕事のひとつ。天文界での旬の話題をどう収集して知らせるかも、プラネタリアンの腕の見せ所である。星の知識をわかりやすく、楽しく伝えるのが役割なので、自分が体験した感動や喜びを持ち続けることも大切だ。
文楽の技芸員（大夫・三味線・人形遣い）,日本伝統の人形劇である文楽に関しては、1972年に伝統芸能伝承者養成所でコースが開設された。現在第19期生が研修を修了し、大夫8名、三味線10名、人形遣い20名がプロになっている。その数は文楽技芸員全体の44％にあたる。研修する科目は、義太夫、三味線（太棹）、人形遣い実技、日本舞踊、胡弓、謡曲、箏曲、狂言、作法、講義、見学などで、応募資格は中学卒業以上23歳までの男子となっている。
文房具（書道用品）,筆・墨・硯（すずり）・紙は古来より文房四宝と呼ばれ、その制作技術は現代まで受け継がれてきた。いずれも中国大陸・朝鮮半島から日本に伝来した。紙・墨の伝来時期については「和紙」の項目ですでに述べた。硯は、中国伝来だが、中国でもいつから作られるようになったかは、はっきりとわかっていない。ちなみに、日本の硯は一般的に中国のものよりも堅いそうだ。
ブリーダー,犬などを計画的に繁殖させ、売る。犬の場合、子犬を生ませる「台メス」を育て、オスはほかから借りてくることが多い。美しく健康な子犬が生まれるように血統や犬の資質などを考えて交配させていく。資格は必要ないが、経験のあるブリーダーのもとで修業を積んでから独立するのが一般的。ただ、広い土地、動物を育てる施設、オスを借りる資金がいるため、若くしての開業は難しい。ブリーダーだけで生活できるほどの収入を得るには、犬の場合、つねに50～100頭の犬を飼育しなければならず、思ったとおりの子犬が生まれるとは限らず、売れなかった場合は自分で面倒をみるというリスクも負わなければならない。また、動物相手のため、休みのない仕事だ。しかし、客からの喜びの声が届いたときなどは、何にも代えがたい幸福感があるという。
ブライダルコーディネーター,結婚を予定しているカップルから、そのブライダルイメージを聞き、式当日までその実現への手助けをする。特に資格はないが、多くの企業が養成講座を開いている。現在、映画やテレビドラマの影響で、女性の人気職業になっており、競争率が高い。まずは、ブライダル企業に就職し、先輩のアシスタントをしながら、ノウハウを習得する。近年多いのが、海外やリゾート地のチャペルでの挙式や披露パーティー。カップルはブライダルマガジンなどでいろいろな情報を持っているので、そのカップルだけの個性的な演出を考案し、予算に見合ったプランをプレゼンテーションする能力が問われる。豊かな想像力と販売意欲が求められる仕事だ。
仏壇・仏具,仏像を入れる目的で作られたお堂に見立てた形の厨子（ずし）が、江戸時代に変化して仏壇として各家庭に置かれるようになった。これには徳川時代にキリスト教が禁止されていたため、キリシタンでない証拠として仏壇を所持することが一般化したという背景もあるようだ。
舞台美術,劇場で演じられる劇やショーの舞台装置、衣装を、演出家の意向を汲んでデザインし、その制作の指揮をとる。装置だけをデザインする舞台装置家や衣装だけをデザインする舞台衣装家などもいる。多くはフリーで活躍しているが、舞台制作会社に所属している人もいる。劇団や劇場から依頼されて仕事をするので、演出家やプロデューサーに才能を認めてもらわなければならない。
舞台俳優,舞台俳優とは、演劇やミュージカルなどの舞台に立ち、そこで何らかの報酬を受けとっている人のこと。劇団に所属していても、報酬がない場合は、舞台俳優ではなく、劇団員と呼ぶ。ただし、これはあくまでもこの本のなかでの区分けで、社会的に確立されたものではない。舞台で歌ったり、踊ったり、演技をして、報酬をもらうということは、その人がプロだということだ。また、俳優たちに報酬を出せる劇団は、商業的にも確立されているプロの集団だといえる。現在、日本には、数え切れないほどの劇団がある。そのなかで、公演で利益を出している劇団は数えるほどしかない。スポンサーを見つけたり、劇団をサポートする会員を募ったり、また自治体から支援を受けたりして、何とか演劇活動を続けているのが実情だ。そういう状況において、公演を行って、役者・俳優に、報酬を出すことができる劇団に、新規に加入するのは非常にむずかしい。研修所や専門学校で、あるいは独学で、基礎を学び、厳しいオーディションに合格して劇団に入り、さらに劇団のなかでの競争に勝って、実際に舞台に立ち、報酬を得ることのできる人のことを、ここでは「舞台俳優」と定義したい。
舞台照明,舞台公演やテレビ番組で、照明による演出効果を手掛ける。たとえば、「情熱的なシーンだから、赤いライトと黄色いライトを交錯させる」といったことから、「青いライトで主人公の沈んだ心理を描写」などといったことまで、照明によってドラマチックな効果を演出する。手動で行う場合もあるが、大きな公演では、コンピュータであらかじめセッティングしておくことが多くなっている。
舞台監督（ステージ）,芝居やミュージカルなどの舞台で現場の進行管理をする。演出家が俳優への指導など映画監督的な役割を果たすのに対して、舞台監督は美術や照明、音響などの技術スタッフの総責任者という位置づけ。具体的には、稽古では、演出家とともに、舞台装置の安全のチェックや、予定どおり場面が転換するかといった打ち合わせを行い、本番では場面が転換するタイミングの指揮をとる。
舞台監督（音楽）,コンサートの現場の進行を統括する。リハーサルから本番までのスケジュールを管理し、PA（音響）や照明に指示を与えて、ミュージシャンや歌手や楽団にとって良い環境を整え、あらゆるトラブルを想定して、それに対処する。コンサート制作会社に所属するのが一般的だが、フリーもいる。ライブコンサートに限らず、オペラ、演劇、ファッションショー、レビュー、テーマパークのイベントなど、カバーする仕事の範囲は広い。
舞台音響,ミュージカル、商業演劇から小さな劇団の舞台まで、いわゆる「お芝居」の音響を担当する。たとえば、雨の音や雷の音を作ったり、実際に録音したりして、シーンに応じてタイミングよく流す。大きな会場などでは、マイクを用いて俳優の声も担当する。本番だけでなく、稽古のときからつきっきりで仕事をする。現在は、出来あいの音源がCDライブラリとして販売されているため、それらを用いるケースも多い。
舞台演出家,戯曲やミュージカルなど、創造力を駆使してどのような舞台を演出するかに全精力を費やす。自分の立てた演出プランに沿って俳優に演技指導し、美術や照明、音響などのスタッフと協力して、イメージした舞台をつくりあげていく。映画でいえば監督にあたる。舞台演出家の協会日本演出者協会には450人ほどが在籍、海外で活躍する人もいる。劇団に入団して俳優としてスタート、その後演出家の道に進んだ蜷川幸雄や、俳優、振付師を経て欧米に留学し演出家になった宮本亜門など、演出家になる道はさまざまある。フリーで活動する人、劇団に所属している人もいるが、自ら劇団を主宰している人が多い。演出家になるには、まず好きな演出家のもとで演出助手として学ぶことが多いが、この時期は大した収入が期待できない。演出家養成セミナーの講習を受けたり、演劇ワークショップに参加したり、演出家育成インターンシップの研修生として現場で学ぶなどの方法もある。いずれにしても、才能がなければできない仕事だが、演劇好きにとってはたまらない魅力があり、人気は高い。
