title,doc
金星,太陽系の第二番惑星（だいにばんわくせい）。内側から数えて2番目の惑星という意味だ。英語名のVenus（ビーナス）はローマ神話の美と愛の女神（めがみ）。ギリシア神話ではアフロディーテのこと。大きさと重さは地球よりやや小さいていど。岩石でできていて、厚い大気がある。地球から見ると太陽、月の次に明るい天体である。夕方や夜明けによく目立つので、宵（よい）の明星（みょうじょう）、明けの明星ともよばれている。金星は厚い大気におおわれている。衛星（えいせい）はない。1983年に金星表面に軟着陸（なんちゃくり）したベネラ15号、16号（旧ソ連の探査機）の観測によれば、表面温度は470℃、気圧は90気圧にも達することがわかった。
きりん座,キリンの星座。北極星（ほっきょくせい）の近く、「おおぐま座」と「カシオペヤ座」の間にあるが、明るい星がないので見つけにくい。冬の星空の中では北極星の上で、逆さになって光っている。
きょしちょう座,大きなくちばしをもった鳥の星座。沖縄や小笠原などの南の地域では、秋から冬にかけて南の空の地平線にわずかに頭をだす。
季節ごとの星座の目印,この「星空百科」で、「春の星座」「夏の星座」「秋の星座」「冬の星座」……というように、星座を季節ごとに分類（ぶんるい）しているのは、「それぞれの季節の午後9時ごろの星空で見つけやすいかどうか」をもとに決めています。ではたとえば「春の星座」は夏にはもう見つからないのか、というと、それはちがいます。「春の星座」というのは、4月の午後9時ごろに南の空に見えている星座たちで、「しし座」や「かに座」や「おとめ座」などです。夏になって、7月の午後9時ごろには、「へびつかい座」や「さそり座」が南の空で見つけやすくなるので、「夏の星座」としています。このとき、西の空にはまだ「春の星座」の「おとめ座」が見えています。少し時間をもどして、午後8時ごろには、西の空にまだ「しし座」が見つかります。ぎゃくに、夜おそい午後11時ごろには、東の空にもう「秋の星座」の「やぎ座」「みずがめ座」「ペガスス座」「うお座」などが出ています。さらに時間が進んで、夜明け前の東の空には「冬の星座」の「おうし座」などものぼってきます。早い時間の西の空には前の季節の星座、おそい時間の東の空には次の季節の星座が見つかるということです。星座には、明るい星があって見つけやすいものや、明るい星がなく見つけにくいものがあります。見つけにくい星座をさがすときには、まず星空の中で目印になる明るい星座や星を見つけてから、それをたよりにまわりの星座をさがしていきます。季節ごとに星座の目印があります。春は「春の大曲線（だいきょくせん）」と「春の大三角（だいさんかく）」、夏は「夏の大三角」、秋は「秋の四辺形（しへんけい）」、冬は「冬の大三角」や「冬の大六角」が、星空のよい目印になります。
がか座,絵をかける道具の画架（がか）の星座。「はと座」と「ちょうこくぐ座」の南側にある。本州の中央部では、冬の南の地平線にちょっとだけ顔を出す。沖縄や小笠原などの南の地域では、ようやく星座全体が地平線の上に上る。明るい星でも3.2等級、ほかは4～5等級と暗いので見つけるのがむずかしい。
かんむり座,頭にかぶる冠（かんむり）の星座。「ヘルクレス座」のすぐ左（西）にあるのが「かんむり座」。「かんむり座」でいちばん明るいのが2等星のアルフェッカである。アルフェッカは、夏の夜空で目立つ、「こと座」のベガと「うしかい座」のアルクトゥールスの間に見つかる明るい星だ。
からす座,カラスの星座。「おとめ座」の下で春の大曲線の終点に位置する星座。4つの3等星が作るつぶれた台形が目印。真っ黒なカラスは夜空の中では見えるはずがない。だが伝説によれば、これは悪さをしたバツに、クギでハリツケにされたカラスで、そのクギの頭が星として光って見えるそうだ。近くにはほかに明るい星がないので、この4つの星はよく目立つ。
カメレオン座,爬虫類のカメレオンの星座。天の南極の近くの、「はえ座」より天の南極（北極星の反対側）に近い位置にある星座。5つの4等星でできている。
かみのけ座,かみの毛のたばの星座。「しし座」と「うしかい座」の間にある星座。春、空が暗ければ、東からま上にかけての空でたくさんの暗い星が集まっているのが見える。これは散開星団で、星を結んだ形というよりこの星団自体が「かみのけ座」である。
かに座,かにの星座。「しし座」のすぐ西側に見える。この星座のいちばんの見どころはカニの甲羅（こうら）のところにあるM44プレセペ星団である。この星団は双眼鏡（そうがんきょう）でかんたんに見つけられ、空の暗い場所なら、肉眼でも見つけられる。
火星接近（せっきん）,火星と地球は約2年2か月ごとに近づく。これを「火星接近」という。火星接近のときは、火星がとても明るく光り、天体望遠鏡（てんたいぼうえんきょう）を使えば、火星のもようまで見えるようになる。火星接近のしくみ火星も地球も太陽の周りを回っていて、地球は365日で一周、火星は687日かけてゆっくりと一周している。太陽から見て、地球と火星が同じ方向にそろったとき、地球と火星の間が近くなる。これが火星接近となる。一度、地球と火星が同じ方向にそろってから、ふたたび同じようにそろうまで、2年2か月かかる。ただし、火星の公転軌道（こうてんきどう）が円形ではないので、火星接近のたびに、地球と火星の距離が少しずつ変わっていく。2003年8月27日に火星接近したときは、地球と火星の距離がとても近く、それほど近くまで接近したのは5万6千年ぶりだと話題になった。次の火星接近は、2014年4月14日、2016年5月31日になる。
火星,太陽系の第四番惑星（だいよんばんわくせい)。内側から数えて4番目の惑星という意味だ。英語名のMars（マーズ）はローマ神話の軍神（ぐんしん）。ギリシャ神話ではアレス。大きさは地球の約半分、重さは10分の1。薄い大気がある。ほぼ2年2か月ごとに地球に接近する。ただし、火星の軌道（きどう）がいびつなだ円をしているため接近距離は毎回異なり、約15年の周期で変化している。最も接近する時期には地球との距離は5500万kmにまで近づく。表面に見える模様について、かつては火星人が作った運河や建造物ではないかといわれたこともあったが、現在、生物が存在しているという科学的な証拠はない。大気は薄く地球の100分の1以下の密度。主成分は二酸化炭素（にさんかたんそ）である。惑星のなかで地球にもっとも近い環境をもつ星であるといえる。2つの衛星フォボスとダイモスをもっている。火星にはアメリカなどの探査機（たんさき）が次々と送り込まれている。2008年にはフェニックスが水の氷を発見し、探査車キュリオシティなども、かつて火星に大量の水があったことを裏付ける観測データを送ってきている。火星表面が赤いのは表面が酸化鉄（さんかてつ）におおわれているためである。両極（りょうきょく）には極冠（きょっかん）という白く輝く部分があって、火星の四季に対応して大きさが変化する。また、火星全面をおおうほどの砂嵐（すなあらし）が発生することもある。これを黄雲（こううん）という。このように火星の表面では地球と同じような気象現象が観測されている。
かじき座,魚のカジキの星座。「がか座」と「レチクル座」にはさまれたところにある。本州の中央部では冬の夜に真南の地平線に、この星座の星が1つだけ見える。沖縄や小笠原などの南の地域でも、この星座は南側に長いのですべての星を見ることはできない。
カシオペヤ座,古代エチオピアの王妃カシオペヤの星座。秋に観察しやすいので秋の星座に入れられているが、北の空の北極星（ほっきょくせい）に近いところに一年中見られる。WあるいはMの形をした4つの2等星と１つの3等星が目印になる。カシオペヤの夫で古代エチオピアの王であるケフェウスや、娘であるアンドロメダ姫も星座になって、「カシオペヤ座」の両側に「ケフェウス座」「アンドロメダ座」として並んでいる。
懐中電灯（かいちゅうでんとう）,星を見に出かけるときは、かならず懐中電灯を持って行きましょう。行き帰りに足もとを照らしたり、星座早見盤（せいざはやみばん）を使うときに照らしたり。いろいろ役に立ちます。懐中電灯を使うときのコツは、赤いセロファンと輪ゴムも用意しておくことです。星座早見盤で調べるときに懐中電灯で明るくすると、目がくらんんでしまい、しばらくは星がよく見えなくなってしまいます。そんなとき、懐中電灯の先に赤いセロファンをかぶせて輪ゴムで止めておくと、赤い光になります。赤い光なら、星座早見盤を照らしても、目がくらまないので、星をさがしやすくなります。注意：懐中電灯は、かならず人数分を用意してください。また、新しい電池も用意しておきます。
海王星,太陽系の第八番惑星（だいはちばんわくせい）。内側から数えて8番目の惑星という意味だ。英語名のNeptune（ネプチューン）は、ローマ神話では海の神。ギリシャ神話ではポセイドン。 大きさは地球の3.9倍、重さは17倍。ガスでできた惑星。天王星が発見されたのち、天王星の予測位置が実際と食いちがっていることに気がついたイギリスのアダムスとフランスのルベリエは、未知（みち）の惑星の重力がこのズレを起こしているとして、新惑星の位置予報を計算で推測した。そして、それを受けたベルリン天文台のガレが、1846年に予想した位置近くで海王星を発見した。長い間、なぞの惑星であったが、NASAの惑星探査機（わくせいたんさき）ボイジャー2号によって、この青い巨大惑星にも環（わ）が確認され、さらに表面には巨大な大暗斑（だいあんはん）とよばれる斑点（はんてん）や白い雲が存在することが判明した。海王星には2012年7月現在で13個の衛星が発見されている。
おおぐま座,大きなクマの星座。全天で3番目に大きい。北の空にひしゃく形に並んでいる7つの星のことを北斗七星というが、「おおぐま座」はこの北斗七星を含んだ大きな星座である。北斗七星の柄（え＝取っ手）がおおぐまのしっぽで、ひしゃくが腰の部分にあたる。
おおかみ座,オオカミの星座。「ケンタウルス座」と「さそり座」の間にあり、本州の中央部でも6月の午後9時ごろ、オオカミの全身を見ることができる。2等星から3等星の星がつぶれた輪の形になっているのが目印だ。
おおいぬ座,犬の星座。「おおいぬ座」の目印はシリウスだ。シリウスは全天でいちばん明るい星なので、「おおいぬ座」をさがすときには、まずシリウスを見つけよう。シリウスは犬の口の先にあり、その下に犬の体を形作るいくつかの2等星や1等星がある。シリウス、「オリオン座」のベテルギウス、「こいぬ座」のプロキオンの作る三角形を「冬の大三角」という。
おうし座,神々の王ゼウスが化けた白い牛の星座。「オリオン座」の右上（西）に明るくかがやく1等星のアルデバランが目印。アルデバランが牛の右目で、左上の2つの星が角である。「おうし座」には有名な星団（星の集まり）がある。アルデバランの周辺にあるのは「ヒヤデス星団」、アルデバランから少し離れた牛の首すじあたりに見えるのは「M45プレアデス星団」だ。プレアデス星団は日本では古くから「すばる」とよばれてきた。アルデバランは「冬の大六角」の星のひとつでもある。
エリダヌス座,川の名前がついた星座。ギリシヤ神話に登場するエリダヌス川の名前が付けられている。「オリオン座」の左足の辺りから大きく蛇行しながら地平線までつづいている。「エリダヌス座」でいちばん明るいのは1等星のアケルナルだが、アケルナルは東京では南の地平線の下にかくれて見えず、沖縄くらいまで南の地方に行かないと見ることはできない
衛星（えいせい）,惑星（わくせい）の周りを回っている星のことを「衛星」という。いちばん身近な衛星は月だ。　太陽の周りを回っている9つの惑星には、たくさんの衛星をもっているものがある。たとえば、木星には数十個の衛星があり、そのうち4つの大きな衛星は、望遠鏡（ぼうえんきょう）や双眼鏡（そうがんきょう）で見ることができる。
うみへび座,海ヘビの星座。星座の中でいちばん長い星座でもある。春の南の空の低い位置に横たわっていて、頭の部分は「かに座」のすぐ下（南）で、しっぽは「てんびん座」の下（南）まで伸びている。「しし座」のレグルスの下（南）で目立つ明るい星はうみへびの心臓である、2等星のアルファルドだ。
宇宙の大きさ,"この宇宙の大きさは、わたしたちの身近なものから考えていくと、次のようになる。地球の直径は、12,756km。地球から月までは、約38万km。地球の直径のおよそ30倍。太陽から地球までは、約1億5千万km。光の速さで約8分。太陽からもっとも遠い惑星である冥王星（めいおうせい）までは、太陽から地球までの距離の約39.5倍。太陽からとなりの恒星（ケンタウルス座のプロクシマ・ケンタウリ）までは、約4.1光年。太陽のような恒星が2000億も集まった「銀河系」の大きさは、距離にして約10万光年。銀河系のとなりのM31アンドロメダ座大銀河までは、約230万光年。これまで発見されたもっとも遠い銀河までは、約132億光年。"
うしかい座,2匹のりょう犬（「りょうけん座」）を従えた牛飼いの星座。春の午後7時から9時ごろ、東の空の高いところにオレンジ色の1等星が見える。これがアルクトゥールスで、全天で4番目に明るい星だ。北斗七星からはじまる春の大曲線をたどってもよい。アルクトゥールスから北に向かってネクタイのような形をした星の集まりが「うしかい座」である。
うさぎ座,うさぎの星座。南の空で「オリオン座」の下（南）にある。冬の星座は目立つものが多いので、そちらばかりが注目されてしまうが、「うさぎ座」も十分目立ち、さがしやすい星座だ。胴体と2本の耳、前足、後ろ足、しっぽなどがわかるはず。
うお座,2匹の魚がリボンでつながった星座。秋の四辺形の左下に「く」の字の形に星が並んでいるのが「うお座」である。リボンの両はしにはやや暗い星が集まって西の魚、北の魚を形づくっている。
インディアン座,アメリカの先住民（せんじゅうみん）の姿をした星座。沖縄や小笠原のような南の地域で夏から冬にかけて、南の地平線のあたりに見える。矢のところにある3等星が目印だ。
隕石（いんせき）,流れ星は大気中で燃えつきてしまうが、大火球となり燃えつきずに地上まで落ちてきたものを「隕石」という。大きな音を発することもある。流れ星がおもに彗星（すいせい）のまきちらしたちりが起源と考えられているのに対して、隕石の多くは小惑星（しょうわくせい）が起源であろうと考えられている。流れ星と隕石の違いは? たとえ明るい流れ星が見えても、地面に隕石として落ちてくることはまずない。あまりに速いスピードで大気に突入するため燃え尽きてしまうからだ。例えば1キログラムの物体が大気にぶつかったとしても、火球としてみることはできても地面には決して届かない。数トンものかたまりなら隕石になることもありえるが、地面に届いた頃にはその大部分はすりへってしまっている。
いるか座,海を泳ぐイルカの星座。夏の大三角の下（東）に、3等星から4等星の5つの星が小さくまとまった星座が「いるか座」だ。4つの星で形作られるひし形の部分がイルカの体、もうひとつの星が尾になっている。夏の夜空で意外と見つけやすく、星の並びが美しい星座だ。
いて座,半人半馬（はんじんはんば）の神が弓を引いている星座。「さそり座」の左（東）に位置していて、「さそり座」を射（い）るかまえを見せている。「いて座」の目印は6つの星のひしゃく形の並びで、この部分が「いて座」の腕と弓の部分になっている。北の「北斗七星」に対し、この「いて座」のひしゃく形の星の並びを「南斗六星（なんとろくせい）」とよんでいる。
いっかくじゅう座,一本の角をもった空想の生き物ユニコーンの星座。「冬の大三角」のあたりにあるが、明るい星でも4等星なので目立たない。
アンドロメダ座,古代エチオピアのアンドロメダ姫の星座。「カシオペヤ座」から北極星（ほっきょくせい）と反対の方向にある。また、「秋の四辺形」をさがし、アルフェラッツからアンドロメダ姫の頭の位置を知ることもできる。アルフェラッツから2列に並んだ星が姫の体である。アンドロメダ姫の腰の部分に、有名なM31アンドロメダ座大銀河がある。
天の川（あまのがわ）,夜空に白く光る川のように見える「天の川」の正体は、わたしたちの太陽系をふくんだ「銀河系」である。銀河は円盤状（えんばんじょう）に分布（ぶんぷ）した約2000億の恒星（こうせい）の集まったもので、太陽はその中心からかなりはずれた位置にある。そのため地球から銀河の中心方向（「いて座」の方向）を見ると太くて密度（みつど）の濃い天の川が、銀河の外側方向を見ると細くて密度の薄い天の川が見られる。
秋の星座,ペガスス座、こうま座、みずがめ座、みなみのうお座、やぎ座、うお座、カシオペヤ座、ケフェウス座、アンドロメダ座、ペルセウス座、くじら座、おひつじ座、さんかく座、けんびきょう座、ちょうこくしつ座、つる座、とかげ座などがある。9月～11月ごろには、これらの星座は午後7時から11時の間に南と東の空と、北の方角の高いところに見えている星座たちで、夜、長い時間にわたって観察することができる。
秋の四辺形（しへんけい）,秋の星座の目印。秋の夜空の高いところを見上げると、4つの星が自然と目につく。これは「ペガスス座」の胴体をつくる星であり、「秋の四辺形」あるいは「ペガススの四辺形」とよばれている。4つの星のうちアルフェラッツは、となりの「アンドロメダ座」に含まれている。
レモン,ミカン科カンキツ属の果実。13世紀ごろにインドからヨーロッパに伝わったとされ、日本へは明治時代初期にアメリカから伝わってきました。寒さに弱く、あたたかい地域でしかさいばいできません。一年に4回花が咲き、実がなります。1964年にレモンの輸入が自由化され、現在日本で消費されている99％が輸入品です。しかし、アメリカのカリフォルニア産の防腐剤が問題となり、国内産のレモンが安全面から注目されています。防腐剤は熱湯に溶けるので、使う前に熱湯の中に入れ、タワシでよくこすり、洗い流すことが必要です。
レタス・サラダな,レタスは、キク科の「ちしゃ」という野菜の仲間で、葉がボールのように丸く育ちます。ちしゃとは乳草（ちちくさ）の意味で、手でちぎったりする時に乳状の液が出てくるため、このように呼ばれます。ちしゃの仲間には、レタスのほかに、丸くならないサラダなや葉が大きくて先がちぎれるサニー・レタス、プリーツ・レタスなどがあります。道ばたに黄色い花を咲かせるタンポポもレタスと同じキク科の草です。レタスはヨーロッパ原産ですが、日本にも同じ品種の野草があり、むかしから食べている地方もあります。
りんご,バラ科リンゴ属の果実。さいばいの歴史は古く、日本へは明治時代初期にヨーロッパから伝わりました。多くの品種があり、日本のりんご生産量の半分ぐらい占めているふじ、いちばん大きく、直径12cmぐらいの世界一、直径4cmぐらいのアルプス乙女（おとめ）、料理、デザートには欠かせない紅玉、青森県の陸奥などがあり、果皮も赤色、黄色、みどり色のものがあります。欧米では、果実の少ないクラブアップルの果汁を発酵させてシードル（りんごのお酒）を作ったり、さらに蒸留させてアップルブランデー（フランス産のカルヴァドスは有名）を作ります。
ラディッシュ,アブラナ科の根菜類。日本には明治時代に入ってきました。種をまいてから20日（はつか）後には収穫できるので、「はつかだいこん」ともいわれていますが、さいばい方法によっては30日～40日かかる時もあります。赤い小さな丸いものがふつうですが、上半分が赤くて、下半分が白い2色のものや、細長くて丸くないものもあります。ふつう丸い根のものが売られています。だいこんやかぶと同じく根よりも葉のほうにビタミンCやカロチン、カルシウムなどの栄養分が多く含まれています。すてずに食べるようにしましょう。
らっきょう,ユリ科の多年草野菜。地下のりんけいを食べます。たまねぎやねぎ、にんにくと同じ仲間なので、にんにくのようなにおいがあります。9世紀ごろ、中国から日本に入ってきたといわれ、最初は薬として用いられており、江戸時代から食用でさいばいされるようになりました。らっきょうを若い子どものうちにとり、みどり色の葉のついたものをエシャロットという名前で売っています。ヨーロッパのエシャロットに似ていたので同じ名前になりましたが、本物のエシャロットではありません。フランス料理でよく使われるエシャロットはたまねぎの仲間で、違うものです。
メロン,ウリ科キュウリ属の果実。古代エジプト時代から愛されてきた最高級の果物です。世界中に多くの品種があり、果皮に白いすじがある網メロンと網めのないものがあります。果皮もみどり色、淡いみどり色、白色、クリーム色、黄色があり、果肉もみどり色、黄色、白色、だいだい色があり、大きさもさまざまです。日本では昔から高級な果物とされてきましたが、最近では品種改良も進み、手軽に食べられるようにもなりました。網メロンには、香料のじゃこうのようなかおりがするマスクメロン（マスクはじゃこうの意）、北海道でさいばいされる果肉がだいだい色の夕張メロン、高級感があるアンデスなどがあり、網めのないメロンには、よく市場に出回っているプリンスメロン、果皮が黄色のキンショーなどがあります。
みかん,ミカン科カンキツ属の果実。秋、冬、春の間、食卓には欠かせない果物です。温州（うんしゅう）みかんは、江戸時代初期から鹿児島県でさいばいされている日本の代表的なみかんです。種がなく、果皮がむきやすいので食べやすい品種です。みかんは品種が多く、夏に出回る果皮がみどり色の早生（わせ）みかん、中国が原産で、果実が少し小さい紀州（きしゅう）みかん、甘みが強くかおりのよいポンカン、イヨカンなどがあります。「みかんが黄色くなると医者が青くなる」という格言は、みかんが黄色くなる秋ごろには食欲が出て、体調もよくなることから、医者にかかる人が少なくなるというたとえです。
マンゴー,ウルシ科マンゴ属の果実。さいばいの歴史も古く、インドでは4000年以上も前からさいばいされていました。世界中の熱帯、亜熱帯地域でさいばいされ、品種も多く、果実の形、果皮の色も実にさまざまです。日本で市場に出回っているものは、果皮が赤い色をしたメキシコ産のアップルマンゴーと果皮が黄色い色をしたフィリピン産のカラバオマンゴーの2種類です。果実の中心には平たくて大きな種が1つ入っています。果肉は繊維質が多く、特有のかおりと濃厚な甘味があり、「果物の王様」といわれています。
まつたけ,キシメジ科のきのこ。秋にアカマツ林の地面にはえます。しいたけのように人工さいばいができないので、天然のものだけが売られています。まつたけのかさが開いて、胞子（ほうし。きのこの種）が落ちることになると、かおりが弱くなってしまうので、胞子が落ちる前にとってしまいます。そのために、まつたけのとれる量が少なく、値段が高くなってしまいます。最近、スーパーなどで売られている安いまつたけは、韓国、北朝鮮、カナダ、アメリカのオレゴン州などからの輸入品です。
マッシュルーム,ハラタケ科のきのこ。日本では、さいばいものだけしかないために、「つくりたけ」という名前がついています。また「西洋まつたけ」とも呼ばれています。マッシュルームには、かさの白色のものと茶色のものがあり、白色のものをホワイト・マッシュルーム、茶色いものをブラウン・マッシュルームと呼び区別しています。ブラウン・マッシュルームのほうが大きく、味が濃厚なようです。ちなみに、世界中で食べられているマッシュルームは英語で「きのこ」という意味です。
ほうれんそう,アカザ科の一～二年草。世界中で食べられている野菜のひとつです。日本へは17世紀に東洋種（葉の切り込みが大きい。いたみがはやい）が入ってきました。また、明治以降に西洋種（葉の切り込みが小さい。暑さに強い）が入ってきました。現在では東洋種と西洋種のよいところをまぜあわせた雑種が多くさいばいされています。栄養面でも優れた緑黄色野菜で、和食、洋食、中華料理に幅広く使われている野菜です。アメリカのマンガの主人公であるポパイの大好物で、食べると怪力をだします。ポパイとともに大人気になった野菜のヒーローです。
ブロッコリー,アブラナ科。ブロッコリーは、カリフラワーとともにきゃべつから品種かいりょうされてきた野菜です。食べる部分は花のつぼみと若い茎です。カリフラワーは花球（かきゅう）を食べます。ブロッコリーはつぼみが発達していますが、カリフラワーは未発達です。栄養面でもカリフラワーよりブロッコリーのほうが優れています。欧米で広く食べられるようになったのは第二次世界大戦以降と比較的新しい野菜です。イタリアでかいりょうされ、イタリアの人々に好んで食べられたため、「イタリアン・ブロッコリー」と呼ばれています。
ぶどう,ブドウ科ブドウ属の果実。さいばいの歴史は古く、世界でいちばん多く生産されている果物（8割はワイン用）です。欧州系、アメリカ系、欧米雑種の3種類にわかれます。欧州系は果皮がうすく、果肉と離れにくいため、多くがワイン用になります。マスカット・オブ・アレキサンドリア、甲斐路（かいじ）、甲州（こうしゅう）、ネオ・マスカットなどの品種があります。アメリカ系は特有のかおりがあり、ジュースなどに加工されるコンコートなどの品種があります。日本の代表的な品種である巨峰、デラウェア、マスカット・ベイリーAは欧米雑種です。またやまぶどうなどの日本原産の野生種もあります。
ぶた,イノシシ科の哺乳（ほにゅう）類、いのししを飼いならした家畜で、鼻と耳が大きく、尾はほそくて小さい。よく肥えたからだの割には足は小さく、動きはのろい。ぶた（豚）はあらゆる部分が食べられ、食肉のほか、ベーコン、ハムに加工されたり、脂肪はラード、皮は皮革などに利用されます。世界中で食べられているぶた肉ですが、イスラム教徒、ユダヤ教徒は、宗教上の理由から食べることはできません。以前、こぶたが大活躍する「ベイブ」という映画が上映されたため、こぶたをペットとする人もいるようです。「ぶたに真珠」という格言がありますが、「価値のわからない人には貴重なものも役にたたない」というたとえです。
ピーマン,ナス科の植物。唐辛子の一種。唐辛子の中でから味（み）が少なく、中～大型で甘味のあるものを「ピマン」とフランス語でいっていたため、ピーマンという名前がついたとされています。中型のもの、小型で細長く肉のうすいもの、大型で肉厚のものがあります。スーパーなどでよく見かけるものは中型のものです。皮はツヤのあるみどり色です。大型のものには黄色や赤い色になるものもあります。黄色や赤色のピーマンは「ピメント」といわれ、皮の表面にはくぼみが少なく、特有の甘味とかおりがあります。
ひつじ,ウシ科の哺乳（ほにゅう）類。やわらかく長い巻き毛でからだがおおわれ、寿命は10数年、寒さに強く、乾燥した空気を好みます。性質はおとなしく、群れをなすので、多頭飼育に適しています。日本では最初、ひつじを毛織ものの原料として利用していました。食べられるようになったのは近年ですが、北海道以外ではあまり食べられていません。欧米では高級料理の食材です。イスラム教徒は、宗教上の理由からひつじの肉を好んで食べます。枝肉、部位ごとのブロックの骨を取り除いた状態で冷凍し、ニュージーランド、オーストラリアなどから輸入されています。
パパイア,パパイア科パパイア属の果実。熱帯性で、沖縄県などでさいばいされていますが、大半が輸入品です。99％がハワイ産で、ハワイではパイナップルと並んで重要な輸入品です。昔、日本では瓜（うり）に形が似ていたため、「木瓜」（もっか）といわれていました。果実は、10メートルもある高い木の先からたれさがっています。そのため、別名を「ツリーメロン」ともいいます。果皮はなめらかで、はじめはみどり色をしています。熟すにつれ、黄色くなり、オレンジ色にまでなります。果皮や木の幹を傷つけると、白い液が出てきます。これがたんぱく質分解酵素のパパインです。加工され、消化剤、駆除剤としても市販されています。
パセリ,セリ科の2年草。ヨーロッパでは紀元前からさいばいされており、食べられていました。古代ローマ人は、血液が浄化する働きがあるとして、薬用にも使っていました。日本には明治以降に入ってきました。現在では世界中で食べられています。かおりの高い野菜で、肉、魚料理などのこってりとした料理の後に食べると、口の中のにおいを消し、さっぱりとします。縮葉種や平葉種、根を食べる根用種があります。家庭でさいばいする時には、芽が出るのが遅く、夏の暑さやかんそうに弱いので注意が必要です。
パイナップル,パイナップル科アナナス属の果実。ヨーロッパでは「アナナス」として親しまれていますが、パイナップルは英語のパイン（松）とアップル（りんご）の合成語に由来しています。幕末のころ、オランダ商船によって持ちこまれました。現在、国内産は沖縄県でさいばいされていますが、市場に出回っているのはほとんどがフィリピン産です。パイナップルは木の実ではなく、草の実です。茎の上にらせん状に小さな花がつき、咲き終わった後、ひとつずつ小さな果実となり、大きな集合体になります。
バナナ,バショウ科バショウ属の果実。熱帯性の果物で、1950年、ポルトガルの船員によって原産地から大西洋諸島、西アフリカに根が運ばれ、さいばいされるようになりました。現在では世界中に200～300種類ぐらいあるといわれています。果皮も黄色のものだけでなく、赤茶色、淡いかっ色などがあり、果肉も白色、黄色、ピンク色などがあります。大きさも、親指ぐらいの大きさのモンキーバナナから50cmぐらいあるものまで千差万別です。バナナは青いうちに輸入し、密閉した30度の部屋に1日放置し、やわらかくなってきたら急速に冷やし、ゆっくりと発酵させて甘味を出します。果皮が黄色くなってから市場に出されます。
バター,牛乳の中の脂肪（動物性油脂）を分離してからかため、ねりあげた乳製品です。脂肪を乳酸菌によって発酵させて作るバターと発酵させない非発酵バターがあります、さらにそれぞれに食塩（1～2％）を加え、家庭用に使われる加塩と食塩を加えない業務用に使われる無塩バターがあります。そのほか、製造後に空気を送りこんで泡だて、お菓子などに使われるホイップドバターがあります。日本では加塩非発酵バターが市場に多く出回っています。植物性油脂から作られているマーガリンもあります。
はくさい,アブラナ科。はくさいは大きく分けて葉がかたくしまっている結球種と葉が開いた不結球種とその中間の半結球種があります。一般にはくさいは、寒さに強く、秋まきで50～90日で収穫されます。大きくなる野菜で、1個1.8～4kgぐらいあり、葉の数はひとかぶで70～200枚ぐらいあります。はくさいの生産量はだいこん、きゃべつとならんで多く、家庭で親しまれている野菜のひとつです。ひとかぶ買って保存する時には、ぬらした新聞紙で包み、暗く、涼しい所に立てておきます。
にんにく,中国では、2000年以上前からにんにくはさいばいされていました。日本でもすでに10世紀に薬として使われていたという記録があります。殺菌作用が強く、かぜなどのウイルスを殺す薬効作用があるといわれています。また、古くから香辛料、強壮剤として使われてきました。食べたにんにくの強いにおいは、牛乳を飲んでも消えません。生のにんにくは、刺激が強いので、一度に多く食べ過ぎると、胃炎、げりなどの胃腸障害をおこす場合があるので、注意しましょう。毎日、1～2片ぐらいの少量を食べるとよいでしょう。
にんじん,セリ科。古くから世界中でさいばいされています。朝鮮にんじんに形や色が似ていることからにんじんという名がついたといわれています。東洋種のにんじんは濃い赤色をしており、京にんじんが代表的なものです。西洋種は、太くて短く、肉質がやわらかいという特徴があります。西洋種のほうがベーター・カロチンを多く含んでいます。むかしから、子どもたちが嫌いな野菜の代表選手といわれていますが、ジュースやケーキ、グラッセなどでにんじん好きの子どももふえてきました。
にわとりの卵,キジ科の鳥の卵。江戸時代に出版された「本朝食鑑（ほんちょうしょっかん）」という書物にゆで卵、卵焼き、卵酒などのことが書かれていますが、現代のように一日1個を食べるようになったのは、1950年ごろからで大量生産、価格の安定という背景があります。「物価の優等生」といわれ、安価で栄養価にも富み、日本人に好まれている食材です。卵には、放し飼いにしているにわとりが産んだ地卵、スーパーなどで見かける有精卵、親鶏のエサにヨウ素を加えたヨード卵（らん）があります。地卵がいちばんおいしいようです。カラの色には白色と赤茶色がありますが、おいしさ、栄養価などの差はありません。
にわとり,キジ科の鳥。「庭で飼う」という意味からその名がついたといわれています。翼は小さく、よく飛べません。足が強く、口ばしは太く、短くなっています。肉用種にはブロイラーと地鶏があります。私たちが食べている鶏肉のほとんどは、短期大量生産型の食肉専用種のブロイラーで、生後3か月未満の飼育で若鶏として市販されます。脂肪が少なく、肉はやわらかく、味にくせがありません。地鶏は昔からの方法で放し飼いにしているため運動量が多く、引きしまった肉は風味があります。ブロイラーに比べて値段は高いので、市場に出回ることは少ないですが、味の違いははっきりとわかります。
なまこ,ナマコ類に属する棘皮動物。からだの色の違いによって区別され、あかなまこ（あかこ）、あおなまこ（あおこ）、くろなまこ（くろこ）などがいます。味はあまり変わりませんが、あかなまこが高値で市場に出回っています。日本各地の浅い海、岩などにすみ、プランクトンなどを食べ、夜間に行動します。見るからに奇妙な形をしていますが、弾力のある食感が日本人に好まれています。「このわた」というはらわたの塩から、このわたを棒状にして干しかためた「このこ」という珍味があり、酒の肴に向いています。
